team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,0,0,0,1,4,3,0,0,X,,,,,,,8,1,0,リーグ戦,2023-04-14
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0,2,0,0,0,0,1,0,0,,,,,,,3,0,1,リーグ戦,2023-04-14
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0,2,0,2,0,0,3,2,X,,,,,,,9,1,0,リーグ戦,2023-04-14
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0,0,0,0,0,2,0,0,0,,,,,,,2,0,1,リーグ戦,2023-04-14
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0,0,0,0,0,1,0,,,,,,,,,1,1,0,リーグ戦,2023-04-14
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,リーグ戦,2023-04-14
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0,0,3,1,0,0,1,0,X,,,,,,,5,1,0,リーグ戦,2023-04-14
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0,0,0,0,0,0,0,0,2,,,,,,,2,0,1,リーグ戦,2023-04-14
東北楽天ゴールデンイーグルス,rakuten,福岡ソフトバンクホークス,hawks,0,3,0,0,0,0,0,0,X,,,,,,,3,1,0,リーグ戦,2023-04-14
福岡ソフトバンクホークス,hawks,東北楽天ゴールデンイーグルス,rakuten,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-04-14
千葉ロッテマリーンズ,lotte,オリックス・バファローズ,orix,0,0,0,1,0,0,1,0,X,,,,,,,2,1,0,リーグ戦,2023-04-14
オリックス・バファローズ,orix,千葉ロッテマリーンズ,lotte,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-04-14
