team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,1,0,0,0,0,1,0,0,X,,,,,,,2,1,0,リーグ戦,2023-04-01
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-04-01
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0,0,0,0,0,0,1,0,X,,,,,,,1,1,0,リーグ戦,2023-04-01
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-04-01
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,3,1,0,0,1,0,0,0,0,0,0,1X,,,,6,1,0,リーグ戦,2023-04-01
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,4,1,0,0,0,0,0,0,0,0,0,0,,,,5,0,1,リーグ戦,2023-04-01
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0,0,0,0,0,1,2,0,0,1X,,,,,,4,1,0,リーグ戦,2023-04-01
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0,0,0,0,1,0,0,2,0,0,,,,,,3,0,1,リーグ戦,2023-04-01
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0,0,0,2,0,0,0,0,0,,,,,,,2,0,1,リーグ戦,2023-04-01
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,2,0,4,0,0,0,0,0,3,,,,,,,9,1,0,リーグ戦,2023-04-01
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0,0,0,1,2,2,2,0,X,,,,,,,7,1,0,リーグ戦,2023-04-01
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-04-01
