team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
読売ジャイアンツ,giants,中日ドラゴンズ,dragons,0,0,0,0,0,1,1,1,X,,,,,,,3,1,0,リーグ戦,2023-04-02
中日ドラゴンズ,dragons,読売ジャイアンツ,giants,1,0,0,0,0,0,0,1,0,,,,,,,2,0,1,リーグ戦,2023-04-02
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0,0,2,0,0,0,0,1,X,,,,,,,3,1,0,リーグ戦,2023-04-02
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,1,1,0,0,0,0,0,0,0,,,,,,,2,0,1,リーグ戦,2023-04-02
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0,0,3,1,0,0,0,2,X,,,,,,,6,1,0,リーグ戦,2023-04-02
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,0,0,0,0,0,0,2,0,0,,,,,,,2,0,1,リーグ戦,2023-04-02
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0,0,0,0,1,0,0,0,0,,,,,,,1,0,1,リーグ戦,2023-04-02
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0,0,1,0,0,0,1,0,0,,,,,,,2,1,0,リーグ戦,2023-04-02
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0,0,0,0,0,1,0,3,X,,,,,,,4,1,0,リーグ戦,2023-04-02
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,0,0,0,0,0,0,1,0,0,,,,,,,1,0,1,リーグ戦,2023-04-02
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0,4,0,0,0,0,1,0,X,,,,,,,5,1,0,リーグ戦,2023-04-02
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,0,0,0,0,0,3,0,0,0,,,,,,,3,0,1,リーグ戦,2023-04-02
