player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
バウアー,勝,1.29,7,98,28,7,1,9,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-03
伊勢 大夢,H,0.00,1,10,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-03
山﨑 康晃,S,4.85,1,17,4,1,0,1,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-03
九里 亜蓮,敗,1.71,5.1,89,27,8,0,2,2,0,0,4,4,広島東洋カープ,carp,リーグ戦,2023-05-03
戸根 千明,,2.08,0.2,9,3,0,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-03
大道 温貴,,0.00,1,18,5,1,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-03
塹江 敦哉,,0.00,1,9,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-03
西 勇輝,,5.40,2,48,14,8,0,0,1,0,0,6,6,阪神タイガース,tigers,リーグ戦,2023-05-03
富田 蓮,,3.38,2,25,6,0,0,3,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-03
ビーズリー,,0.00,1,19,5,0,0,1,2,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-03
石井 大智,,0.69,2,39,9,3,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-03
岩貞 祐太,H,2.25,1,18,6,1,0,0,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-03
K.ケラー,勝,2.57,1,22,5,1,0,1,0,1,0,1,0,阪神タイガース,tigers,リーグ戦,2023-05-03
涌井 秀章,,3.30,5,96,25,10,0,5,1,0,0,4,3,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
砂田 毅樹,,4.70,0.0,4,1,0,0,0,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
勝野 昌慶,,1.50,0.2,20,5,1,0,0,2,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
藤嶋 健人,H,0.00,0.1,2,0,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
田島 慎二,H,3.97,1,18,3,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
祖父江 大輔,H,0.68,1,22,5,1,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
マルティネス,敗,0.00,0.0,19,5,3,0,0,1,0,0,2,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-03
髙橋 優貴,,9.64,1.2,41,11,5,0,1,1,0,0,3,3,読売ジャイアンツ,giants,リーグ戦,2023-05-03
堀岡 隼人,,13.50,1.1,37,9,3,0,1,2,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-05-03
代木 大和,,4.02,2,33,8,3,1,2,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-03
高梨 雄平,,4.50,1.1,34,8,2,0,1,1,1,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-03
菊地 大稀,,5.40,0.2,7,2,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-03
大江 竜聖,勝,2.16,1,24,6,2,0,0,2,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-03
大勢,S,2.25,1,17,4,1,0,3,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-03
高梨 裕稔,,6.28,4.0,54,18,7,2,1,0,0,0,5,5,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-03
小澤 怜史,H,1.35,1.2,15,6,1,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-03
久保 拓眞,H,0.00,0.1,1,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-03
石山 泰稚,H,2.08,0.2,14,4,1,0,0,0,1,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-03
木澤 尚文,敗,3.27,1.1,29,7,2,1,3,1,0,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-03
武田 翔太,敗,12.79,2,59,16,11,1,3,0,0,0,6,6,福岡ソフトバンクホークス,hawks,リーグ戦,2023-05-03
板東 湧梧,,4.09,3,63,18,5,0,4,3,1,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-05-03
古川 侑利,,4.50,2,31,10,4,0,2,1,0,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-05-03
