player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
上沢 直之,勝,3.39,8,125,33,6,0,6,4,0,0,2,2,北海道日本ハムファイターズ,fighters,交流戦,2023-05-31
玉井 大翔,S,1.84,1,15,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-05-31
市川 悠太,敗,7.45,5,94,24,5,2,3,2,2,0,4,4,東京ヤクルトスワローズ,swallows,交流戦,2023-05-31
丸山 翔大,,3.00,1,17,6,2,1,1,1,0,0,1,1,東京ヤクルトスワローズ,swallows,交流戦,2023-05-31
今野 龍太,,0.00,1,8,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-05-31
山本 大貴,,6.35,1,14,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-05-31
田中 将大,勝,3.96,7,92,26,4,1,5,1,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-31
酒居 知史,H,0.00,1,11,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-31
松井 裕樹,S,0.56,1,11,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-31
石田 健大,,2.15,5,97,23,4,0,4,5,0,0,1,1,横浜DeNAベイスターズ,dena,交流戦,2023-05-31
三嶋 一輝,H,2.30,1,14,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,交流戦,2023-05-31
ウェンデルケン,敗,1.59,1,22,6,2,0,0,1,0,0,1,1,横浜DeNAベイスターズ,dena,交流戦,2023-05-31
入江 大生,,3.07,1,15,5,2,0,1,0,0,0,1,1,横浜DeNAベイスターズ,dena,交流戦,2023-05-31
本田 圭佑,,1.15,4,68,16,2,0,4,2,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-31
森脇 亮介,勝,2.57,1,25,5,0,0,1,2,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-31
ティノコ,H,3.06,1,19,4,1,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-31
平井 克典,H,0.98,1,25,5,2,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-31
佐藤 隼輔,,1.59,1,18,4,0,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-31
増田 達至,,5.93,1,24,4,0,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-31
西 勇輝,敗,4.42,6.2,110,30,8,1,2,3,0,0,4,3,阪神タイガース,tigers,交流戦,2023-05-31
浜地 真澄,,8.18,1.1,19,4,0,0,0,0,0,0,0,0,阪神タイガース,tigers,交流戦,2023-05-31
メルセデス,,2.30,5,105,23,5,2,5,3,0,0,4,4,千葉ロッテマリーンズ,lotte,交流戦,2023-05-31
東妻 勇輔,,2.25,1,15,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,交流戦,2023-05-31
ペルドモ,H,1.74,1,16,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,交流戦,2023-05-31
澤村 拓一,敗,5.89,1,17,6,3,2,2,0,0,0,3,3,千葉ロッテマリーンズ,lotte,交流戦,2023-05-31
小沼 健太,,0.00,1,15,4,0,0,1,1,0,0,0,0,千葉ロッテマリーンズ,lotte,交流戦,2023-05-31
戸郷 翔征,勝,2.81,8,120,32,6,3,7,3,0,0,4,4,読売ジャイアンツ,giants,交流戦,2023-05-31
大勢,S,2.65,1,8,3,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,交流戦,2023-05-31
田嶋 大樹,,3.72,6,107,26,5,0,5,3,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-05-31
黒木 優太,敗,6.35,1,24,6,2,1,0,2,0,0,3,3,オリックス・バファローズ,orix,交流戦,2023-05-31
阿部 翔太,,3.71,1,10,3,0,0,2,0,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-05-31
山田 修義,,2.70,1,14,3,0,0,3,0,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-05-31
九里 亜蓮,勝,2.03,7,98,28,3,0,6,2,2,0,1,1,広島東洋カープ,carp,交流戦,2023-05-31
島内 颯太郎,H,1.65,1,16,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,交流戦,2023-05-31
矢崎 拓也,S,0.68,1,16,3,0,0,3,0,0,0,0,0,広島東洋カープ,carp,交流戦,2023-05-31
東浜 巨,敗,4.18,6.1,112,27,7,0,7,1,0,0,5,5,福岡ソフトバンクホークス,hawks,交流戦,2023-05-31
田浦 文丸,,0.60,0.2,25,5,2,0,2,1,0,0,1,1,福岡ソフトバンクホークス,hawks,交流戦,2023-05-31
尾形 崇斗,,0.00,1,11,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-05-31
古川 侑利,,5.00,1,10,4,1,1,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,交流戦,2023-05-31
涌井 秀章,勝,4.06,7,107,25,3,0,9,1,0,0,1,1,中日ドラゴンズ,dragons,交流戦,2023-05-31
清水 達也,,2.25,1,14,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-05-31
福 敬登,,1.00,1,22,4,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-05-31
