player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
上原 健太,勝,4.08,6,93,25,5,0,7,4,0,0,1,1,北海道日本ハムファイターズ,fighters,交流戦,2023-05-30
河野 竜生,H,1.13,1,11,3,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-05-30
宮西 尚生,H,0.56,0.2,9,3,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-05-30
玉井 大翔,H,1.98,0.1,7,1,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-05-30
田中 正義,S,2.84,1,21,5,1,0,2,1,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-05-30
石川 雅規,敗,3.38,7,86,27,8,2,3,0,0,0,2,2,東京ヤクルトスワローズ,swallows,交流戦,2023-05-30
木澤 尚文,,3.44,1,25,5,1,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-05-30
則本 昂大,敗,2.05,6,101,31,9,0,2,3,0,0,2,0,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-30
内 星龍,,1.20,1,7,3,1,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-30
安樂 智大,,3.00,1,11,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-30
西口 直人,,4.12,1,13,4,2,1,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-05-30
今永 昇太,勝,3.15,9,122,33,5,2,9,1,1,0,2,2,横浜DeNAベイスターズ,dena,交流戦,2023-05-30
與座 海人,敗,7.62,6,94,25,5,0,2,1,1,0,3,3,埼玉西武ライオンズ,lions,交流戦,2023-05-30
公文 克彦,,0.00,1,13,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-30
ボー・タカハシ,,1.59,1,12,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-30
青山 美夏人,,3.00,1,8,3,0,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-05-30
村上 頌樹,勝,1.41,8,112,28,4,0,9,0,0,0,1,1,阪神タイガース,tigers,交流戦,2023-05-30
湯浅 京己,S,0.00,1,10,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,交流戦,2023-05-30
西野 勇士,勝,2.40,7,95,26,5,0,5,0,0,0,1,1,千葉ロッテマリーンズ,lotte,交流戦,2023-05-30
澤村 拓一,H,4.67,1,20,4,0,0,2,1,0,0,0,0,千葉ロッテマリーンズ,lotte,交流戦,2023-05-30
益田 直也,S,0.96,1,14,3,0,0,3,0,0,0,0,0,千葉ロッテマリーンズ,lotte,交流戦,2023-05-30
平内 龍太,敗,3.68,2,28,9,4,1,0,1,0,0,1,1,読売ジャイアンツ,giants,交流戦,2023-05-30
髙橋 優貴,,6.00,4.1,84,18,3,1,5,2,0,0,1,1,読売ジャイアンツ,giants,交流戦,2023-05-30
鈴木 康平,,4.91,0.2,9,3,0,0,0,0,1,0,0,0,読売ジャイアンツ,giants,交流戦,2023-05-30
高梨 雄平,,4.96,1,14,4,0,0,2,0,1,0,0,0,読売ジャイアンツ,giants,交流戦,2023-05-30
山本 由伸,勝,1.94,8,101,26,2,0,8,0,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-05-30
山﨑 颯一郎,,2.08,1,18,4,0,0,2,1,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-05-30
大瀬良 大地,敗,2.81,7,97,25,5,0,4,1,0,0,2,2,広島東洋カープ,carp,交流戦,2023-05-30
中﨑 翔太,,4.50,1,27,6,3,0,1,0,0,0,2,2,広島東洋カープ,carp,交流戦,2023-05-30
大関 友久,勝,2.21,7,110,28,7,1,3,1,0,0,3,3,福岡ソフトバンクホークス,hawks,交流戦,2023-05-30
板東 湧梧,,2.84,1,23,6,3,0,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,交流戦,2023-05-30
古川 侑利,,4.50,1,23,6,3,1,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,交流戦,2023-05-30
福谷 浩司,敗,4.09,3.1,68,18,8,0,0,1,0,0,6,3,中日ドラゴンズ,dragons,交流戦,2023-05-30
橋本 侑樹,,1.46,0.0,23,5,1,0,0,1,3,0,2,2,中日ドラゴンズ,dragons,交流戦,2023-05-30
山本 拓実,,4.97,2.2,50,14,5,1,3,1,0,0,5,5,中日ドラゴンズ,dragons,交流戦,2023-05-30
藤嶋 健人,,0.79,2,22,7,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-05-30
