player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
戸郷 翔征,勝,2.57,9,127,30,5,0,6,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-24
石田 健大,敗,2.20,7,100,27,6,1,7,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-24
ウェンデルケン,,1.20,1,24,5,0,0,2,2,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-24
吉村 貢司郎,,4.54,4,70,18,6,0,1,0,2,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-24
山本 大貴,,8.31,2,35,11,4,0,1,1,0,0,2,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-24
星 知弥,,4.05,1,10,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-24
清水 昇,H,1.42,1,14,4,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-24
田口 麗斗,敗,2.16,1,27,7,2,0,3,2,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-24
西 勇輝,,4.47,6,104,27,7,0,4,1,0,1,3,3,阪神タイガース,tigers,リーグ戦,2023-05-24
西 純矢,,5.82,0.1,16,3,0,0,0,2,0,0,2,2,阪神タイガース,tigers,リーグ戦,2023-05-24
岩貞 祐太,,1.80,0.0,2,1,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-24
加治屋 蓮,,0.00,0.2,8,2,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-24
島本 浩也,勝,0.00,1,12,4,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-24
岩崎 優,S,0.59,1,15,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-24
