player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
アンダーソン,勝,3.20,7,83,25,4,1,6,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-05-28
ターリー,H,1.33,1,30,5,0,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-28
島内 颯太郎,S,1.76,1,21,5,2,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-28
小川 泰弘,敗,4.15,5,98,22,7,1,1,0,0,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-28
星 知弥,,4.80,1,9,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-28
木澤 尚文,,3.63,1,17,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-28
丸山 翔大,,2.45,1,12,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-28
髙橋 宏斗,敗,2.86,6,100,26,6,0,7,1,0,0,3,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-28
橋本 侑樹,,0.00,0.1,10,3,1,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-28
田島 慎二,,4.58,0.2,1,1,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-28
藤嶋 健人,,0.96,1,15,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-28
山本 拓実,,1.80,1,15,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-28
大貫 晋一,勝,3.00,8.2,117,30,4,0,7,0,1,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-28
山﨑 康晃,S,5.29,0.1,4,2,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-28
才木 浩人,勝,2.11,7.2,122,27,3,1,10,1,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-05-28
岩貞 祐太,H,2.08,0.1,3,1,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-28
湯浅 京己,S,0.00,1,10,4,2,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-28
松井 颯,,0.90,5,98,22,5,1,3,2,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-28
田中 千晴,敗,6.39,1.0,18,5,1,0,1,0,0,0,2,1,読売ジャイアンツ,giants,リーグ戦,2023-05-28
高梨 雄平,,5.28,0.1,8,2,0,0,0,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-28
