player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
山﨑 伊織,,6.46,6,95,26,7,1,3,1,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-05-04
直江 大輔,,2.92,0.1,15,4,3,1,0,0,0,0,3,3,読売ジャイアンツ,giants,リーグ戦,2023-05-04
大江 竜聖,,3.24,0.0,3,1,1,1,0,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-04
菊地 大稀,H,3.86,0.2,3,2,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-04
田中 千晴,,2.70,1,12,4,1,0,1,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-04
大勢,勝,2.00,1,16,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-04
ピーターズ,,2.20,5,91,23,5,2,3,1,0,0,3,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-04
星 知弥,,5.23,0.2,15,5,2,0,0,0,1,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-04
久保 拓眞,,0.00,0.0,3,1,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-04
大西 広樹,,2.57,1.1,27,7,2,0,1,1,1,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-04
清水 昇,H,0.69,1,12,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-04
小澤 怜史,敗,1.93,0.2,14,3,1,1,2,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-04
石田 健大,,1.55,5,80,21,6,0,3,1,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-04
三嶋 一輝,H,0.00,1,18,4,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-04
入江 大生,H,1.74,1,12,3,0,0,3,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-04
ウェンデルケン,H,2.25,1,21,5,1,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-04
森原 康平,勝,0.00,1,17,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-04
森下 暢仁,,3.00,6,84,22,5,1,3,1,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-05-04
ターリー,H,1.46,1,8,4,1,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-04
島内 颯太郎,H,1.29,1,7,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-04
松本 竜也,敗,2.25,0.0,2,1,1,1,0,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-05-04
伊藤 将司,,1.20,6,99,29,11,0,1,0,0,0,2,2,阪神タイガース,tigers,リーグ戦,2023-05-04
加治屋 蓮,,0.00,1,15,4,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-04
及川 雅貴,勝,0.00,1,9,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-04
岩崎 優,S,1.13,1,15,4,1,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-04
