player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
グリフィン,勝,2.68,6,112,24,6,1,7,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-05-20
中川 皓太,,13.50,1,14,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-20
鈴木 康平,,0.00,1,20,4,1,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-20
高梨 雄平,,5.40,1,14,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-20
小笠原 慎之介,敗,3.20,5,79,24,7,1,6,1,0,0,6,6,中日ドラゴンズ,dragons,リーグ戦,2023-05-20
山本 拓実,,2.57,1,17,5,1,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-20
藤嶋 健人,,1.42,1,11,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-20
橋本 侑樹,,0.00,1,16,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-20
ガゼルマン,,3.60,5,107,23,4,1,7,4,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-20
三嶋 一輝,H,2.13,1,16,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-20
ウェンデルケン,勝,1.29,1,15,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-20
伊勢 大夢,H,0.56,1,9,3,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-20
山﨑 康晃,S,5.74,1,10,5,2,0,0,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-20
ピーターズ,,1.65,5,86,20,4,0,1,1,0,0,2,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-20
