player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
市川 悠太,敗,7.71,4.2,83,22,6,1,2,0,2,0,5,4,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-17
星 知弥,,4.63,0.1,5,1,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-17
エスピナル,,0.00,2,25,7,0,0,2,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-17
丸山 翔大,,3.38,2,37,9,0,0,0,1,1,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-17
山﨑 伊織,勝,4.08,7,117,27,5,0,7,1,1,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-17
中川 皓太,,54.00,0.1,11,4,3,1,0,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-05-17
三上 朋也,H,1.69,0.2,14,2,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-17
大勢,S,3.21,1,19,5,1,1,2,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-17
石田 健大,,2.38,5,90,24,7,0,5,1,0,0,4,4,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-17
三嶋 一輝,,2.31,1,11,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-17
ウェンデルケン,,1.38,1,13,4,0,0,0,1,1,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-17
伊勢 大夢,勝,0.60,1,14,3,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-17
山﨑 康晃,S,5.52,1,13,3,0,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-17
