player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
松葉 貴大,,2.81,5,66,18,4,0,2,2,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-05-27
清水 達也,,2.40,1,14,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-27
勝野 昌慶,H,0.87,0.2,19,5,2,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-27
福 敬登,H,1.13,0.1,6,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-27
祖父江 大輔,H,0.92,1,16,5,1,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-27
マルティネス,勝,0.00,1,20,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-27
バウアー,,6.86,6,90,25,7,2,7,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-27
ウェンデルケン,H,1.13,1,6,3,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-27
伊勢 大夢,H,0.50,1,15,4,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-27
三嶋 一輝,敗,2.45,0.2,12,4,2,0,0,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-27
大竹 耕太郎,勝,0.40,7,90,26,6,0,7,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-27
岩貞 祐太,H,2.12,1,19,4,0,0,1,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-27
浜地 真澄,,9.31,0.1,11,2,0,0,0,1,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-05-27
及川 雅貴,H,1.69,0.1,4,2,1,1,0,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-05-27
加治屋 蓮,S,0.00,0.1,5,1,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-27
グリフィン,敗,2.68,6.2,115,28,3,0,6,4,0,0,3,2,読売ジャイアンツ,giants,リーグ戦,2023-05-27
大江 竜聖,,3.38,0.0,3,1,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-27
平内 龍太,,3.38,0.1,3,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-27
菊地 大稀,,6.75,1,16,5,1,0,3,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-27
森下 暢仁,勝,1.63,7,105,25,3,0,9,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-27
ターリー,H,1.40,1,13,5,2,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-27
矢崎 拓也,,0.73,1,23,6,1,0,0,2,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-05-27
ピーターズ,敗,1.57,7,100,25,4,0,5,1,1,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-27
大西 広樹,,4.57,0.2,13,5,2,0,0,1,0,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-27
