player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
戸郷 翔征,,2.78,5.2,97,25,8,2,4,2,0,0,4,4,読売ジャイアンツ,giants,リーグ戦,2023-05-02
鍵谷 陽平,,3.86,0.1,7,2,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-02
直江 大輔,H,0.75,1,13,3,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-02
田中 千晴,敗,2.00,1,19,5,2,1,1,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-05-02
菊地 大稀,,9.00,1,14,4,1,0,1,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-02
サイスニード,,3.08,4,83,19,6,0,4,1,0,0,4,4,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-02
大西 広樹,,2.13,1,9,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-02
星 知弥,H,2.79,1,19,5,2,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-02
石山 泰稚,勝,2.19,1,14,4,1,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-02
清水 昇,H,0.75,1,21,5,1,1,1,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-02
田口 麗斗,S,1.69,1,37,5,1,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-02
ガゼルマン,,2.73,6,84,20,2,0,2,2,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-02
ウェンデルケン,H,2.57,1,15,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-02
伊勢 大夢,H,0.00,1,12,3,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-02
山﨑 康晃,敗,5.25,0.1,18,6,5,1,0,0,0,0,5,5,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-02
上茶谷 大河,,1.17,0.2,10,3,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-02
床田 寛樹,,1.67,6.1,96,29,7,0,2,4,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-05-02
島内 颯太郎,H,1.50,0.2,18,3,0,0,2,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-02
ターリー,勝,1.59,1,32,5,1,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-02
矢崎 拓也,,0.00,1,16,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-02
青柳 晃洋,敗,4.85,6,103,27,6,0,4,2,1,0,3,3,阪神タイガース,tigers,リーグ戦,2023-05-02
岩貞 祐太,,2.57,1,12,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-02
加治屋 蓮,,0.00,1,13,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-02
及川 雅貴,,0.00,1,13,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-02
福谷 浩司,勝,4.18,6.2,95,26,5,0,4,2,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-05-02
勝野 昌慶,H,0.79,0.1,6,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-02
祖父江 大輔,H,0.73,1,17,3,0,0,3,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-02
マルティネス,S,0.00,1,16,4,1,0,3,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-02
岸 孝之,勝,4.71,8,97,31,6,1,4,1,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-05-02
宮森 智志,,4.66,0.1,15,4,2,0,0,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-05-02
松井 裕樹,S,0.00,0.2,9,2,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-05-02
西野 勇士,敗,3.91,5,94,23,7,0,4,3,0,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-05-02
坂本 光士郎,,2.16,1,16,4,0,0,0,0,1,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-05-02
西村 天裕,,0.00,1,15,4,0,0,1,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-05-02
唐川 侑己,,7.71,1,14,6,3,0,1,0,0,0,2,2,千葉ロッテマリーンズ,lotte,リーグ戦,2023-05-02
エンス,敗,3.75,6,96,24,4,0,3,1,0,0,3,1,埼玉西武ライオンズ,lions,リーグ戦,2023-05-02
本田 圭佑,,1.04,1,10,3,0,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-05-02
大曲 錬,,1.13,1,38,7,1,0,2,2,0,0,2,0,埼玉西武ライオンズ,lions,リーグ戦,2023-05-02
張 奕,,9.00,1,31,7,4,0,1,1,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-05-02
伊藤 大海,勝,4.71,7,108,26,4,0,6,1,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-05-02
ロドリゲス,,1.80,1,7,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-05-02
宮内 春輝,,1.93,1,8,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-05-02
大関 友久,敗,1.97,7,118,31,9,0,4,2,1,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-05-02
松本 裕樹,,0.00,1,12,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-05-02
津森 宥紀,,2.89,1,22,4,0,0,1,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-05-02
宮城 大弥,勝,2.31,8,105,30,5,0,8,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-05-02
平野 佳寿,S,1.00,1,19,4,0,0,0,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-05-02
