player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
サイスニード,敗,2.48,5,81,22,5,1,4,1,0,0,4,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-18
大西 広樹,,3.79,1,23,6,2,0,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-18
梅野 雄吾,,2.25,2,38,11,3,0,1,2,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-18
石山 泰稚,,3.94,1,12,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-05-18
横川 凱,勝,2.80,6,92,22,2,1,5,2,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-05-18
菊地 大稀,,10.13,1,17,4,1,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-18
田中 豊樹,,4.09,1,16,4,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-18
高梨 雄平,,5.84,0.2,16,4,2,1,0,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-05-18
三上 朋也,,1.59,0.1,7,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-05-18
東 克樹,勝,1.98,8,121,35,9,1,10,2,0,0,3,3,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-18
石川 達也,,1.50,1,16,4,0,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-05-18
コルニエル,敗,3.42,4,70,23,7,1,2,4,0,0,5,5,広島東洋カープ,carp,リーグ戦,2023-05-18
大道 温貴,,7.88,1.0,32,10,6,0,0,0,2,0,6,6,広島東洋カープ,carp,リーグ戦,2023-05-18
塹江 敦哉,,5.40,1,26,7,2,0,2,2,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-05-18
戸根 千明,,3.27,1,18,4,1,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-18
中﨑 翔太,,0.00,1,20,4,1,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-05-18
柳 裕也,敗,2.70,6.2,117,31,8,0,5,4,0,0,4,4,中日ドラゴンズ,dragons,リーグ戦,2023-05-18
福 敬登,,1.50,0.1,6,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-18
藤嶋 健人,,1.69,1,16,3,0,0,3,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-18
マルティネス,,0.00,1,14,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-05-18
伊藤 将司,勝,1.29,6,108,24,5,0,3,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-05-18
岩貞 祐太,H,2.08,1,11,4,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-18
浜地 真澄,H,9.72,1,17,5,3,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-18
岩崎 優,S,0.75,1,19,4,0,0,3,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-05-18
伊藤 大海,勝,3.59,7,117,31,8,0,6,3,0,0,2,2,北海道日本ハムファイターズ,fighters,リーグ戦,2023-05-18
ロドリゲス,H,1.35,1,5,3,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-05-18
玉井 大翔,,2.25,1,12,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-05-18
平良 海馬,,2.19,5,103,23,4,0,7,4,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-05-18
ティノコ,,3.68,1,10,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-05-18
