team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
読売ジャイアンツ,giants,広島東洋カープ,carp,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-07-12
広島東洋カープ,carp,読売ジャイアンツ,giants,0,0,0,0,2,0,0,0,0,,,,,,,2,1,0,リーグ戦,2023-07-12
東京ヤクルトスワローズ,swallows,中日ドラゴンズ,dragons,1,2,0,1,0,3,0,1,X,,,,,,,8,1,0,リーグ戦,2023-07-12
中日ドラゴンズ,dragons,東京ヤクルトスワローズ,swallows,0,2,0,0,2,1,0,0,0,,,,,,,5,0,1,リーグ戦,2023-07-12
阪神タイガース,tigers,横浜DeNAベイスターズ,dena,0,0,0,2,0,0,0,2,1X,,,,,,,5,1,0,リーグ戦,2023-07-12
横浜DeNAベイスターズ,dena,阪神タイガース,tigers,1,1,0,0,2,0,0,0,0,,,,,,,4,0,1,リーグ戦,2023-07-12
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0,1,0,0,0,0,1,1,0,,,,,,,3,0,1,リーグ戦,2023-07-12
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0,0,0,1,1,0,0,2,0,,,,,,,4,1,0,リーグ戦,2023-07-12
オリックス・バファローズ,orix,千葉ロッテマリーンズ,lotte,1,0,0,0,0,0,0,2,0,,,,,,,3,0,1,リーグ戦,2023-07-12
千葉ロッテマリーンズ,lotte,オリックス・バファローズ,orix,0,2,3,0,0,0,0,0,0,,,,,,,5,1,0,リーグ戦,2023-07-12
福岡ソフトバンクホークス,hawks,埼玉西武ライオンズ,lions,1,1,0,0,0,0,0,0,0,,,,,,,2,0,1,リーグ戦,2023-07-12
埼玉西武ライオンズ,lions,福岡ソフトバンクホークス,hawks,0,0,0,0,2,1,1,0,0,,,,,,,4,1,0,リーグ戦,2023-07-12
