player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
玉村 昇悟,,4.91,3,71,17,5,0,3,3,0,0,5,5,広島東洋カープ,carp,リーグ戦,2023-04-16
アドゥワ 誠,,4.15,2,28,7,2,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-16
ケムナ 誠,,1.80,1,20,5,2,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-16
ターリー,勝,1.50,1,15,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-16
松本 竜也,H,0.00,1,11,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-16
栗林 良吏,S,3.00,1,9,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-16
吉村 貢司郎,,4.02,5.2,107,25,8,0,3,1,0,0,4,4,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-16
星 知弥,,1.50,0.1,10,2,2,1,0,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-16
石山 泰稚,敗,2.45,1,11,5,1,0,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-16
小澤 怜史,,1.69,1,16,5,1,1,1,0,1,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-16
平良 拳太郎,勝,0.75,6,85,20,2,1,10,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-16
入江 大生,H,1.29,1,13,4,2,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-16
伊勢 大夢,H,0.00,1,15,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-16
山﨑 康晃,S,1.93,1,12,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-16
才木 浩人,敗,1.77,7,107,27,4,1,3,3,0,0,2,2,阪神タイガース,tigers,リーグ戦,2023-04-16
岩貞 祐太,,0.00,0.2,13,2,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-16
加治屋 蓮,,0.00,0.1,3,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-16
