player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
髙橋 宏斗,敗,3.18,6,90,23,5,0,7,0,1,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-04-22
祖父江 大輔,,1.08,1,10,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-22
田島 慎二,,3.52,1,15,4,1,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-22
勝野 昌慶,,1.00,1,17,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-22
村上 頌樹,勝,0.00,9,105,29,2,0,10,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-22
床田 寛樹,勝,1.73,7,90,24,5,0,5,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-22
松本 竜也,H,0.00,1,24,5,2,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-22
栗林 良吏,S,4.15,1,15,3,0,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-22
大貫 晋一,敗,3.60,5,72,19,4,1,5,0,0,0,3,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-22
森原 康平,,0.00,1,14,3,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-22
三嶋 一輝,,0.00,1,16,4,1,0,0,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-22
上茶谷 大河,,1.50,1,11,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-22
小川 泰弘,敗,1.50,5,75,23,5,0,5,2,1,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-22
山本 大貴,,9.00,0.2,14,5,3,0,1,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-22
小澤 怜史,,1.35,1.1,23,5,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-22
尾仲 祐哉,,3.86,2,30,10,1,0,0,1,1,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-22
グリフィン,勝,3.18,6,109,23,4,0,3,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-04-22
直江 大輔,H,0.00,1,22,6,1,0,0,1,0,0,1,0,読売ジャイアンツ,giants,リーグ戦,2023-04-22
田中 千晴,H,0.00,1,12,3,0,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-22
大勢,S,0.00,1,13,4,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-22
荘司 康誠,敗,4.76,5.2,92,24,4,0,6,3,0,0,3,3,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-22
安樂 智大,,4.26,0.1,4,1,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-22
宋 家豪,,6.00,1,14,5,2,0,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-22
伊藤 茉央,,2.84,1,22,5,2,0,1,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-22
内 星龍,,0.00,1,12,4,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-22
上沢 直之,勝,5.48,7.2,105,32,8,2,2,4,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-22
河野 竜生,H,0.00,0.1,6,2,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-22
宮西 尚生,S,1.50,1,12,3,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-22
西野 勇士,勝,3.50,7,96,25,2,0,6,1,1,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-22
西村 天裕,,0.00,1,17,5,2,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-22
坂本 光士郎,,0.00,1,14,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-22
藤井 皓哉,敗,1.04,4.2,91,20,3,0,5,3,0,0,3,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-22
松本 裕樹,,0.00,0.1,7,2,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-22
嘉弥真 新也,,0.00,1,13,4,1,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-22
大津 亮介,,4.70,1,24,7,4,0,0,0,0,0,3,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-22
古川 侑利,,3.00,1,17,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-22
山本 由伸,敗,1.86,7.1,112,32,11,0,8,0,0,0,3,3,オリックス・バファローズ,orix,リーグ戦,2023-04-22
宇田川 優希,,1.17,0.2,18,5,1,0,0,2,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-22
ワゲスパック,,7.11,1,27,5,1,0,2,1,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-04-22
髙橋 光成,勝,0.84,9,125,31,5,1,8,0,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-04-22
