player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
山﨑 伊織,勝,1.29,7,102,25,4,0,5,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-04-19
田中 千晴,H,0.00,1,12,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-19
大勢,,0.00,1,14,3,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-19
濵口 遥大,敗,7.88,7,96,29,8,1,6,1,0,0,4,4,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-19
ウェンデルケン,,2.25,1,14,4,1,1,2,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-19
大竹 耕太郎,勝,0.71,6.2,103,25,6,0,4,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-04-19
岩貞 祐太,H,0.00,1.1,14,4,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-19
K.ケラー,,4.50,1,14,4,1,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-19
遠藤 淳志,敗,3.45,5.1,93,21,4,0,5,1,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-04-19
島内 颯太郎,,3.86,0.2,12,3,1,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-19
黒原 拓未,,13.50,1,30,7,2,0,1,2,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-04-19
アドゥワ 誠,,3.38,1,9,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-19
伊藤 大海,敗,4.08,6,101,26,5,1,4,2,1,0,4,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-19
河野 竜生,,0.00,1,11,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-19
宮内 春輝,,0.00,1,10,4,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-19
玉井 大翔,,1.93,1,19,5,2,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-19
森 遼大朗,勝,3.38,5.1,81,22,5,0,2,1,0,0,2,2,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-19
坂本 光士郎,H,0.00,0.2,19,4,1,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-19
唐川 侑己,H,0.00,1,19,5,1,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-19
小野 郁,H,4.50,1,18,5,2,0,2,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-19
澤村 拓一,S,4.50,1,16,5,2,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-19
隅田 知一郎,勝,3.57,6,98,26,5,0,4,3,0,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-04-19
平井 克典,H,0.00,1,19,4,1,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-19
佐藤 隼輔,H,0.00,1,16,4,1,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-19
増田 達至,S,7.50,1,18,4,1,1,1,0,0,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-04-19
東浜 巨,敗,3.71,4.2,87,21,5,2,3,2,0,0,3,3,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-19
松本 裕樹,,0.00,0.1,6,1,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-19
大津 亮介,,4.05,1,14,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-19
津森 宥紀,,0.00,1,15,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-19
モイネロ,,2.25,1,11,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-19
田嶋 大樹,勝,2.66,8,96,31,4,0,4,3,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-04-19
平野 佳寿,S,1.80,1,17,5,2,0,1,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-19
早川 隆久,,1.59,6,100,24,5,0,5,2,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-19
鈴木 翔天,,3.52,1,22,5,1,0,0,1,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-19
西口 直人,敗,4.00,1,24,6,3,0,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-19
