player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
玉村 昇悟,,4.58,5,65,21,4,0,0,2,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-04-23
ケムナ 誠,,1.13,1,9,3,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-23
戸根 千明,,0.00,1,8,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-23
ターリー,,2.00,1,13,4,1,1,1,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-04-23
栗林 良吏,敗,4.66,1,14,6,2,0,0,1,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-04-23
東 克樹,,0.95,6,79,21,3,1,2,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-23
エスコバー,,9.00,0.1,19,4,2,1,0,1,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-23
入江 大生,,1.17,0.2,8,2,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-23
伊勢 大夢,勝,0.00,1,27,6,1,0,1,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-23
山﨑 康晃,S,1.17,1,14,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-23
福谷 浩司,勝,5.29,6.1,96,23,4,1,5,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-04-23
田島 慎二,H,3.24,0.2,8,2,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-23
清水 達也,H,1.13,1,20,5,0,0,1,2,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-23
マルティネス,S,0.00,1,13,4,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-23
才木 浩人,敗,2.13,5,73,22,7,0,3,1,0,0,2,2,阪神タイガース,tigers,リーグ戦,2023-04-23
岩貞 祐太,,0.00,1,10,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-23
石井 大智,,1.00,1,17,5,2,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-23
岩崎 優,,1.50,1,19,4,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-23
吉村 貢司郎,敗,5.66,5,73,23,9,3,3,0,0,0,6,6,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-23
山本 大貴,,11.57,0.1,11,3,2,0,0,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-23
大西 広樹,,1.80,1.2,19,5,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-23
小澤 怜史,,1.04,2,25,6,0,0,5,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-23
横川 凱,勝,3.94,5,59,18,5,1,2,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-04-23
田中 豊樹,,1.35,1,11,4,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-23
直江 大輔,,1.00,1,34,7,2,1,2,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-04-23
田中 千晴,,0.00,1,14,4,0,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-23
大勢,,0.00,1,13,4,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-23
岸 孝之,,6.92,5,94,22,4,1,4,3,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
宮森 智志,H,3.68,1,5,3,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
鈴木 翔天,,3.86,0.2,15,5,3,0,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
伊藤 茉央,H,2.70,0.1,5,1,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
西口 直人,H,3.60,1,13,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
松井 裕樹,H,0.00,2,29,7,0,0,3,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
内 星龍,勝,0.00,1,14,4,1,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-23
上原 健太,,5.40,2.0,49,12,5,0,0,2,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-23
メネズ,,4.15,3,31,10,1,0,3,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-23
河野 竜生,,0.00,1,15,3,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-23
