player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
ビーディ,敗,5.47,3.2,64,19,8,2,2,1,0,0,5,5,読売ジャイアンツ,giants,リーグ戦,2023-04-30
代木 大和,,3.95,1.2,25,8,2,0,0,1,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-04-30
田中 豊樹,,4.15,0.2,24,5,2,1,1,1,0,0,3,3,読売ジャイアンツ,giants,リーグ戦,2023-04-30
高梨 雄平,,5.40,3,55,11,2,1,4,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-04-30
アンダーソン,勝,9.00,5,93,23,6,0,6,3,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-04-30
ケムナ 誠,,1.64,1,14,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-30
大道 温貴,,0.00,2,32,7,1,0,4,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-30
アドゥワ 誠,,4.91,1,22,6,3,0,0,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-04-30
髙橋 宏斗,敗,3.27,5,92,25,6,0,2,4,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-04-30
砂田 毅樹,,3.52,1,10,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-30
祖父江 大輔,,0.79,1,19,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-30
勝野 昌慶,,0.82,1,13,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-30
田島 慎二,,4.35,1,11,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-30
東 克樹,勝,0.64,9,97,29,4,0,6,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-30
吉村 貢司郎,勝,4.73,6,97,22,2,1,8,3,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-30
石山 泰稚,H,2.38,1,11,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-30
清水 昇,H,0.00,1,17,4,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-30
田口 麗斗,S,1.86,1,18,5,1,0,1,0,0,0,1,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-30
才木 浩人,敗,2.86,3,70,15,5,1,2,3,0,0,3,3,阪神タイガース,tigers,リーグ戦,2023-04-30
及川 雅貴,,0.00,1.2,44,9,2,0,2,2,0,0,1,0,阪神タイガース,tigers,リーグ戦,2023-04-30
ビーズリー,,0.00,1.1,12,5,2,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-30
岩貞 祐太,,3.00,1,16,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-30
富田 蓮,,4.50,1,10,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-30
メネズ,,3.46,4.1,66,17,4,0,2,2,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-30
宮内 春輝,H,2.45,0.2,13,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-30
堀 瑞輝,勝,13.50,1,19,4,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-30
玉井 大翔,H,3.12,1,12,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-30
ロドリゲス,,2.00,1,9,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-30
杉浦 稔大,,0.00,1,5,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-30
藤井 皓哉,敗,2.49,4.1,83,20,7,1,5,1,0,0,4,4,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-30
田浦 文丸,,0.00,0.2,8,3,0,0,0,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-30
大津 亮介,,3.86,1,17,4,0,0,0,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-30
板東 湧梧,,4.50,1,17,4,1,1,2,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-30
古川 侑利,,2.25,1,12,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-30
山岡 泰輔,,1.99,6,87,21,3,0,8,0,1,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-04-30
コットン,H,3.60,1,19,6,2,0,1,0,1,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-04-30
曽谷 龍平,,0.00,0.1,6,3,1,0,0,0,0,0,1,0,オリックス・バファローズ,orix,リーグ戦,2023-04-30
吉田 凌,,0.00,0.2,12,2,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-30
山﨑 颯一郎,H,2.31,2,24,7,1,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-30
小木田 敦也,勝,0.00,1,12,5,2,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-30
種市 篤暉,,1.40,6,97,24,7,0,7,0,0,0,3,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-30
西村 天裕,,0.00,1,12,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-30
ペルドモ,H,2.53,1,18,5,2,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-30
