player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
髙橋 宏斗,敗,3.27,5,90,24,4,1,7,4,1,0,3,3,中日ドラゴンズ,dragons,リーグ戦,2023-04-15
砂田 毅樹,,4.91,1,14,3,0,0,3,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-15
祖父江 大輔,,1.80,1,15,4,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-15
勝野 昌慶,,1.69,1,17,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-15
山本 拓実,,1.93,0.2,15,6,2,0,0,1,0,0,3,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-15
橋本 侑樹,,0.00,0.1,6,1,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-15
グリフィン,勝,3.78,5.1,101,23,4,0,8,2,1,1,2,2,読売ジャイアンツ,giants,リーグ戦,2023-04-15
鍬原 拓也,H,0.00,1.1,18,5,1,0,3,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-15
大江 竜聖,H,1.59,0.1,3,1,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-15
直江 大輔,H,0.00,1,17,4,0,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-15
大勢,,0.00,1,21,3,0,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-15
床田 寛樹,,2.37,5.2,105,27,5,0,2,3,1,0,4,2,広島東洋カープ,carp,リーグ戦,2023-04-15
島内 颯太郎,,5.40,0.1,4,1,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-15
河野 佳,,3.86,1,22,5,2,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-15
ケムナ 誠,,2.25,1,11,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-15
戸根 千明,勝,0.00,1,10,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-15
高梨 裕稔,,4.50,4,81,19,6,1,3,3,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-15
星 知弥,H,0.00,1,10,3,0,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-15
木澤 尚文,H,0.00,1,17,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-15
石山 泰稚,H,1.42,1,16,6,3,0,0,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-15
清水 昇,H,0.00,1,19,4,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-15
田口 麗斗,敗,3.18,0.2,16,4,1,1,2,1,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-15
上沢 直之,敗,6.46,5.1,104,27,7,0,3,3,1,0,9,8,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-15
メネズ,,6.35,1.2,39,8,1,0,3,1,1,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-15
井口 和朋,,6.75,1,6,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-15
玉井 大翔,,2.45,1,12,4,1,1,1,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-15
髙橋 光成,勝,0.39,7,101,26,1,0,5,4,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-15
佐藤 隼輔,,0.00,1,10,3,0,0,0,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-15
青山 美夏人,,2.25,1,26,4,0,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-15
