player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
ガゼルマン,勝,4.82,6.1,92,25,5,1,3,3,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-08
エスコバー,H,6.75,0.2,5,2,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-08
伊勢 大夢,H,0.00,1,15,5,1,0,0,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-08
山﨑 康晃,S,2.45,1,11,3,0,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-08
涌井 秀章,敗,2.77,6,84,26,8,1,5,0,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-04-08
勝野 昌慶,,3.86,1,11,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-08
祖父江 大輔,,4.50,1,15,6,3,0,0,0,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-04-08
大竹 耕太郎,勝,0.00,6,84,21,3,0,3,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-08
岩崎 優,H,3.00,1,20,5,1,0,0,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-08
石井 大智,H,0.00,1,8,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-08
湯浅 京己,S,0.00,1,17,4,0,0,1,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-08
尾仲 祐哉,敗,3.00,3,52,12,2,0,1,3,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-08
大西 広樹,,0.00,2,27,8,2,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-08
今野 龍太,,0.00,1.2,22,6,0,0,0,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-08
星 知弥,,0.00,0.1,2,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-08
木澤 尚文,,0.00,1,19,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-08
床田 寛樹,勝,2.03,7.1,95,30,9,1,3,0,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-04-08
河野 佳,,6.75,0.1,13,3,1,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-08
戸根 千明,H,0.00,0.1,1,1,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-08
栗林 良吏,S,3.00,1,12,3,0,0,3,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-08
グリフィン,敗,3.97,4.1,75,21,7,1,5,1,0,0,6,5,読売ジャイアンツ,giants,リーグ戦,2023-04-08
直江 大輔,,0.00,1.2,22,5,0,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-08
代木 大和,,0.00,2,26,6,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-08
大関 友久,敗,0.59,8.1,107,30,5,1,5,0,1,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-08
松本 裕樹,,0.00,0.2,15,5,1,0,0,1,0,0,2,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-08
髙橋 光成,勝,0.56,8,118,29,3,0,11,2,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-08
増田 達至,S,6.75,1,20,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-08
小島 和哉,,3.18,6,97,22,2,1,2,4,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-08
ペルドモ,H,4.50,1,15,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-08
澤村 拓一,勝,13.50,1,26,6,3,1,0,0,0,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-08
益田 直也,S,0.00,1,20,5,1,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-08
瀧中 瞭太,,4.00,3.2,57,17,6,1,0,1,0,0,3,3,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-08
弓削 隼人,,4.50,0.1,2,1,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-08
伊藤 茉央,,3.86,1,13,4,1,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-08
安樂 智大,,0.00,1,21,6,1,0,0,1,1,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-08
宮森 智志,,4.50,1,14,4,0,0,1,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-08
西口 直人,敗,3.60,1,18,5,2,1,1,0,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-08
村西 良太,敗,10.80,3.1,66,14,2,0,1,1,1,0,4,4,オリックス・バファローズ,orix,リーグ戦,2023-04-08
本田 仁海,,1.80,1.2,19,6,1,0,2,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-08
東 晃平,,6.23,2.1,58,14,6,0,0,1,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-04-08
近藤 大亮,,2.45,1.2,30,8,1,0,4,1,1,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-04-08
上沢 直之,勝,2.70,5,92,26,7,0,3,3,1,0,2,2,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-08
鈴木 健矢,H,0.00,2,28,9,1,0,0,1,1,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-08
田中 正義,H,0.00,1,11,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-08
石川 直也,,0.00,1,13,3,0,0,2,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-08
