player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
高橋 奎二,勝,1.13,6,87,20,3,0,3,3,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-21
石山 泰稚,H,1.93,1,15,3,0,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-21
清水 昇,H,0.00,1,9,3,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-21
田口 麗斗,S,2.08,1,9,3,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-21
ビーディ,敗,4.29,5,76,21,3,0,6,3,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-04-21
代木 大和,,3.86,1,20,5,1,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-21
鍬原 拓也,,2.08,1,23,6,1,0,0,1,1,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-04-21
今村 信貴,,0.00,1,12,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-21
小笠原 慎之介,勝,2.61,7,105,28,5,0,9,2,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-04-21
清水 達也,H,1.29,1,17,3,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-21
マルティネス,S,0.00,1,7,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-21
青柳 晃洋,敗,4.95,2.2,74,18,7,0,4,2,1,0,4,4,阪神タイガース,tigers,リーグ戦,2023-04-21
富田 蓮,,5.40,1.1,20,4,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-21
加治屋 蓮,,0.00,1,12,4,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-21
及川 雅貴,,0.00,2,32,7,0,0,4,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-21
ビーズリー,,0.00,1,17,4,0,0,0,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-21
コルニエル,敗,1.17,7.2,109,32,4,0,4,4,1,0,1,1,広島東洋カープ,carp,リーグ戦,2023-04-21
矢崎 拓也,,0.00,0.1,3,1,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-21
ケムナ 誠,,1.29,1,14,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-04-21
今永 昇太,勝,0.00,8,101,28,5,0,6,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-21
山﨑 康晃,S,1.35,1,16,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-21
田中 将大,,3.63,4.2,89,22,6,0,3,2,0,0,7,7,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-21
酒居 知史,,0.00,0.1,17,3,1,0,1,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-21
宮森 智志,,4.26,1,19,4,1,0,3,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-21
安樂 智大,,4.50,1,22,5,2,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-21
宋 家豪,,5.40,1,11,3,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-21
鈴木 翔天,勝,3.12,1,13,3,0,0,1,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-04-21
加藤 貴之,,3.49,5.1,87,25,8,0,5,1,0,0,5,4,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-21
玉井 大翔,H,1.69,0.2,11,4,2,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-21
池田 隆英,H,3.18,1,10,3,0,0,0,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-21
ロドリゲス,H,2.70,0.1,12,3,2,1,1,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-21
宮西 尚生,H,1.80,0.2,11,3,0,0,1,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-21
田中 正義,敗,4.50,0.0,18,5,4,0,0,0,0,0,2,2,北海道日本ハムファイターズ,fighters,リーグ戦,2023-04-21
佐々木 朗希,勝,0.00,7,88,24,3,0,8,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-21
ペルドモ,H,3.52,1,15,5,2,0,0,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-21
益田 直也,S,2.57,1,31,6,3,0,0,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-04-21
武田 翔太,敗,6.23,4.1,85,22,6,0,1,2,1,0,3,3,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-21
田浦 文丸,,0.00,1.2,23,6,0,0,2,0,1,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-21
板東 湧梧,,2.70,1,13,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-21
古川 侑利,,4.50,1,8,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-04-21
ニックス,,10.50,4,79,17,3,0,4,2,0,0,3,3,オリックス・バファローズ,orix,リーグ戦,2023-04-21
吉田 凌,H,0.00,1,12,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-21
比嘉 幹貴,,7.71,0.0,11,3,3,1,0,0,0,0,2,2,オリックス・バファローズ,orix,リーグ戦,2023-04-21
本田 仁海,勝,1.04,1,13,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-21
山﨑 颯一郎,H,1.35,1,20,4,1,0,2,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-21
宇田川 優希,H,1.29,1,8,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-21
平野 佳寿,S,1.50,1,15,5,2,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-04-21
今井 達也,,1.71,5,97,26,10,1,4,2,0,0,5,4,埼玉西武ライオンズ,lions,リーグ戦,2023-04-21
森脇 亮介,敗,9.00,1,18,6,2,0,0,1,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-04-21
大曲 錬,,1.80,1,18,4,0,0,0,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-21
本田 圭佑,,0.00,1,18,5,2,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-04-21
