player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
メンデス,,2.38,6.0,91,22,3,1,1,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-04-12
鍵谷 陽平,,0.00,1,15,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-12
大江 竜聖,,1.69,1,12,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-12
大勢,H,0.00,1,35,6,0,0,3,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-12
田中 豊樹,敗,3.00,0.1,10,2,0,0,0,1,0,0,1,0,読売ジャイアンツ,giants,リーグ戦,2023-04-12
高梨 雄平,,6.75,0.2,28,4,1,0,2,1,0,1,0,0,読売ジャイアンツ,giants,リーグ戦,2023-04-12
村上 頌樹,,0.00,7,84,21,0,0,5,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-12
石井 大智,,1.50,1,15,4,1,1,3,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-04-12
岩崎 優,勝,1.80,1,13,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-12
湯浅 京己,S,0.00,1,21,5,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-04-12
高橋 奎二,敗,1.80,5,83,23,7,1,2,3,1,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-12
尾仲 祐哉,,5.40,2,42,10,4,1,2,0,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-12
大西 広樹,,2.84,2,21,9,3,0,0,0,1,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-04-12
東 克樹,勝,0.69,6.0,96,24,5,0,3,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-12
三嶋 一輝,,0.00,0.0,4,1,0,0,0,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-12
エスコバー,H,4.91,1,7,2,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-12
伊勢 大夢,,0.00,1,14,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-12
入江 大生,,1.80,1,10,4,0,0,0,0,1,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-04-12
福谷 浩司,,7.59,3.2,61,15,3,0,4,1,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
砂田 毅樹,,6.75,0.1,1,1,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
祖父江 大輔,,2.25,1,11,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
勝野 昌慶,勝,2.08,1,17,3,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
清水 達也,H,3.00,1,15,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
田島 慎二,H,4.91,1,8,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
マルティネス,S,0.00,1,12,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-04-12
遠藤 淳志,敗,2.61,5.1,93,24,7,1,3,1,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-04-12
アドゥワ 誠,,7.71,0.1,11,3,2,1,0,0,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-04-12
