team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
読売ジャイアンツ,giants,横浜DeNAベイスターズ,dena,1,0,0,0,2,2,0,0,X,,,,,,,5,1,0,リーグ戦,2023-05-25
横浜DeNAベイスターズ,dena,読売ジャイアンツ,giants,1,2,0,0,0,0,0,1,0,,,,,,,4,0,1,リーグ戦,2023-05-25
東京ヤクルトスワローズ,swallows,阪神タイガース,tigers,0,2,0,0,0,0,0,1,0,1,,,,,,4,0,1,リーグ戦,2023-05-25
阪神タイガース,tigers,東京ヤクルトスワローズ,swallows,0,0,0,1,0,0,1,1,0,4,,,,,,7,1,0,リーグ戦,2023-05-25
広島東洋カープ,carp,中日ドラゴンズ,dragons,0,0,0,0,0,1,1,0,0,,,,,,,2,0,1,リーグ戦,2023-05-25
中日ドラゴンズ,dragons,広島東洋カープ,carp,0,0,0,0,5,0,3,0,0,,,,,,,8,1,0,リーグ戦,2023-05-25
北海道日本ハムファイターズ,fighters,福岡ソフトバンクホークス,hawks,0,1,2,0,2,0,0,0,X,,,,,,,5,1,0,リーグ戦,2023-05-25
福岡ソフトバンクホークス,hawks,北海道日本ハムファイターズ,fighters,1,0,0,0,0,0,0,0,0,,,,,,,1,0,1,リーグ戦,2023-05-25
