team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
広島東洋カープ,carp,東京ヤクルトスワローズ,swallows,1,0,0,0,2,0,0,0,X,,,,,,,3,1,0,リーグ戦,2023-05-28
東京ヤクルトスワローズ,swallows,広島東洋カープ,carp,0,0,0,0,0,0,1,0,0,,,,,,,1,0,1,リーグ戦,2023-05-28
中日ドラゴンズ,dragons,横浜DeNAベイスターズ,dena,0,0,0,0,0,0,0,0,1,,,,,,,1,0,1,リーグ戦,2023-05-28
横浜DeNAベイスターズ,dena,中日ドラゴンズ,dragons,0,0,0,0,3,0,0,0,0,,,,,,,3,1,0,リーグ戦,2023-05-28
阪神タイガース,tigers,読売ジャイアンツ,giants,0,0,0,1,0,0,3,0,X,,,,,,,4,1,0,リーグ戦,2023-05-28
読売ジャイアンツ,giants,阪神タイガース,tigers,0,0,0,0,0,0,1,0,0,,,,,,,1,0,1,リーグ戦,2023-05-28
東北楽天ゴールデンイーグルス,rakuten,北海道日本ハムファイターズ,fighters,0,0,0,1,0,0,0,0,1,0,0,1X,,,,3,1,0,リーグ戦,2023-05-28
北海道日本ハムファイターズ,fighters,東北楽天ゴールデンイーグルス,rakuten,0,1,0,1,0,0,0,0,0,0,0,0,,,,2,0,1,リーグ戦,2023-05-28
埼玉西武ライオンズ,lions,オリックス・バファローズ,orix,0,0,0,0,2,1,0,0,X,,,,,,,3,1,0,リーグ戦,2023-05-28
オリックス・バファローズ,orix,埼玉西武ライオンズ,lions,0,0,0,0,2,0,0,0,0,,,,,,,2,0,1,リーグ戦,2023-05-28
福岡ソフトバンクホークス,hawks,千葉ロッテマリーンズ,lotte,0,0,0,2,0,0,0,0,3,,,,,,,5,0,1,リーグ戦,2023-05-28
千葉ロッテマリーンズ,lotte,福岡ソフトバンクホークス,hawks,2,1,0,0,0,0,3,3,0,,,,,,,9,1,0,リーグ戦,2023-05-28
