team_ja,team_en,opp_team_ja,opp_team_en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,total,win,loss,gameKind,date
東京ヤクルトスワローズ,swallows,読売ジャイアンツ,giants,0,0,1,0,3,1,3,0,0,,,,,,,8,0,1,リーグ戦,2023-05-16
読売ジャイアンツ,giants,東京ヤクルトスワローズ,swallows,2,0,2,0,0,1,4,0,0,,,,,,,9,1,0,リーグ戦,2023-05-16
横浜DeNAベイスターズ,dena,広島東洋カープ,carp,0,1,1,0,0,0,1,2,0,,,,,,,5,0,1,リーグ戦,2023-05-16
広島東洋カープ,carp,横浜DeNAベイスターズ,dena,4,3,0,0,0,0,0,0,0,,,,,,,7,1,0,リーグ戦,2023-05-16
中日ドラゴンズ,dragons,阪神タイガース,tigers,0,0,0,0,4,0,0,0,0,,,,,,,4,0,1,リーグ戦,2023-05-16
阪神タイガース,tigers,中日ドラゴンズ,dragons,1,0,0,0,4,1,0,0,3,,,,,,,9,1,0,リーグ戦,2023-05-16
北海道日本ハムファイターズ,fighters,埼玉西武ライオンズ,lions,0,0,0,0,0,1,0,1,0,0,0,0,,,,2,0,1,リーグ戦,2023-05-16
埼玉西武ライオンズ,lions,北海道日本ハムファイターズ,fighters,0,0,0,0,0,1,0,0,1,0,0,2,,,,4,1,0,リーグ戦,2023-05-16
東北楽天ゴールデンイーグルス,rakuten,福岡ソフトバンクホークス,hawks,0,0,0,1,0,0,2,0,X,,,,,,,3,1,0,リーグ戦,2023-05-16
福岡ソフトバンクホークス,hawks,東北楽天ゴールデンイーグルス,rakuten,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,リーグ戦,2023-05-16
千葉ロッテマリーンズ,lotte,オリックス・バファローズ,orix,0,0,0,1,0,0,0,0,0,0,0,0,,,,1,0,0,リーグ戦,2023-05-16
オリックス・バファローズ,orix,千葉ロッテマリーンズ,lotte,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,0,0,リーグ戦,2023-05-16
