player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
吉田 輝星,,3.00,3,55,12,5,0,2,0,0,0,1,1,北海道日本ハムファイターズ,fighters,オープン戦,2023-02-25
田中 正義,,3.38,2.2,62,15,4,0,1,3,1,0,3,1,北海道日本ハムファイターズ,fighters,オープン戦,2023-02-25
上原 健太,,0.00,1.1,18,4,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-02-25
宮西 尚生,,0.00,1,15,4,0,0,0,0,1,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-02-25
玉井 大翔,勝,0.00,1,10,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-02-25
バニュエロス,,4.50,2,36,8,3,0,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-02-25
則本 昂大,,0.00,1,14,4,0,0,0,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-02-25
酒居 知史,,0.00,1,11,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-02-25
西口 直人,,9.00,1,12,4,1,0,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-02-25
瀧中 瞭太,敗,8.10,3.1,53,16,6,0,2,1,0,0,3,3,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-02-25
井上 温大,,0.00,4,65,15,4,0,5,0,0,0,1,0,読売ジャイアンツ,giants,オープン戦,2023-02-25
菅野 智之,勝,0.00,1,9,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-02-25
高梨 雄平,,0.00,1,8,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-02-25
山田 龍聖,,0.00,1,9,4,0,0,0,0,1,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-02-25
堀岡 隼人,,0.00,1,8,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-02-25
今村 信貴,S,0.00,1,13,4,0,0,1,0,1,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-02-25
大瀬良 大地,,0.00,2,25,8,1,0,0,1,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-02-25
戸根 千明,,0.00,1,13,4,1,0,1,0,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-02-25
中﨑 翔太,,0.00,1,22,5,1,0,1,1,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-02-25
森浦 大輔,敗,27.00,1,24,7,2,0,1,2,0,0,3,3,広島東洋カープ,carp,オープン戦,2023-02-25
九里 亜蓮,,0.00,2,33,8,2,0,2,1,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-02-25
ケムナ 誠,,9.00,1,37,7,1,0,0,3,0,0,1,1,広島東洋カープ,carp,オープン戦,2023-02-25
小川 泰弘,,9.00,2,32,9,3,1,1,0,0,0,2,2,東京ヤクルトスワローズ,swallows,オープン戦,2023-02-25
吉村 貢司郎,,0.00,2,25,6,0,0,2,1,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-02-25
石山 泰稚,敗,18.00,1,34,6,2,0,0,1,0,0,2,2,東京ヤクルトスワローズ,swallows,オープン戦,2023-02-25
金久保 優斗,,3.00,3,56,12,1,0,3,2,0,0,1,1,東京ヤクルトスワローズ,swallows,オープン戦,2023-02-25
尾仲 祐哉,,0.00,1,27,5,1,0,2,1,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-02-25
岩貞 祐太,,6.00,3,48,15,3,0,1,3,0,0,2,2,阪神タイガース,tigers,オープン戦,2023-02-25
富田 蓮,勝,0.00,2,24,7,1,0,0,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-02-25
大竹 耕太郎,,0.00,3,42,9,1,0,5,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-02-25
石井 大智,S,0.00,1,12,4,1,0,1,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-02-25
柳 裕也,敗,15.00,3,62,18,8,1,2,1,0,0,6,5,中日ドラゴンズ,dragons,オープン戦,2023-02-25
松葉 貴大,,0.00,3,59,14,3,0,1,1,0,0,1,0,中日ドラゴンズ,dragons,オープン戦,2023-02-25
福島 章太,,0.00,1,15,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-02-25
山本 拓実,,0.00,1,17,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-02-25
清水 達也,,0.00,1,14,3,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-02-25
濵口 遥大,勝,6.75,4,78,20,4,1,3,5,0,0,3,3,横浜DeNAベイスターズ,dena,オープン戦,2023-02-25
小園 健太,,0.00,2,23,7,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-02-25
山﨑 康晃,,0.00,1,15,4,0,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-02-25
エスコバー,,0.00,1,24,7,3,0,2,0,0,0,2,0,横浜DeNAベイスターズ,dena,オープン戦,2023-02-25
石川 達也,S,0.00,1,7,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-02-25
