player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
グリフィン,,2.92,5,79,18,2,0,5,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-18
松井 颯,,3.26,0.0,16,3,0,0,0,2,0,0,1,0,読売ジャイアンツ,giants,リーグ戦,2023-09-18
今村 信貴,,3.96,1.1,25,6,3,1,0,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-09-18
菊地 大稀,H,3.20,1.2,21,6,0,0,2,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-18
中川 皓太,,2.01,1,20,5,1,0,2,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-09-18
バルドナード,H,1.86,2,32,7,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-18
平内 龍太,H,3.95,0.1,16,3,0,0,0,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-18
船迫 大雅,勝,2.33,0.2,11,3,0,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-18
山野 太一,,4.64,6,82,23,4,1,5,2,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-18
石山 泰稚,H,4.60,1,8,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-18
星 知弥,,3.55,1,27,7,2,0,3,2,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-18
阪口 皓亮,H,3.14,2,27,7,0,0,2,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-18
高梨 裕稔,H,5.35,1,11,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-18
田口 麗斗,敗,1.60,0.1,13,4,3,0,1,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-18
根尾 昂,,0.00,6.2,98,25,4,0,2,3,0,0,4,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
藤嶋 健人,,1.21,0.0,10,2,1,0,0,0,0,0,2,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
齋藤 綱記,,0.83,0.0,7,1,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
清水 達也,,3.09,0.0,5,1,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
福 敬登,H,3.14,0.1,3,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
フェリス,H,0.00,1,23,5,1,0,2,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
松山 晋也,,0.91,1,21,6,1,0,1,0,1,0,1,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
勝野 昌慶,勝,2.34,2,26,6,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-18
森 翔平,,4.59,4,72,20,7,0,1,1,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-09-18
アンダーソン,,2.38,1,20,4,0,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-18
中﨑 翔太,,2.87,1,31,7,2,0,0,2,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-09-18
矢崎 拓也,H,2.66,1,12,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-18
島内 颯太郎,H,2.50,1,17,3,1,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-18
栗林 良吏,,3.17,1,8,4,1,1,0,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-09-18
大道 温貴,敗,2.64,1.0,29,7,1,0,1,3,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-09-18
ビーズリー,,2.37,5,80,18,3,0,4,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-18
及川 雅貴,,2.59,0.2,9,3,0,0,0,1,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-09-18
