player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
ロドリゲス,敗,2.86,6,108,27,5,1,4,4,0,0,3,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-01
梅野 雄吾,,3.38,2,40,9,2,1,2,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-01
木澤 尚文,,2.76,1,13,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-01
村上 頌樹,勝,1.79,7,92,24,3,0,9,0,1,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-01
岩貞 祐太,,2.25,0.1,19,5,2,0,0,1,0,0,2,1,阪神タイガース,tigers,リーグ戦,2023-09-01
桐敷 拓馬,H,2.30,0.1,9,2,0,0,1,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-01
石井 大智,H,0.88,0.1,4,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-01
岩崎 優,S,1.31,1,10,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-01
東 克樹,勝,2.18,7,103,28,6,2,8,1,0,0,3,3,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-01
ウェンデルケン,,1.57,1,16,4,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-01
エスコバー,,5.61,1,22,4,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-01
戸郷 翔征,敗,2.98,4,91,21,7,1,1,2,0,0,5,5,読売ジャイアンツ,giants,リーグ戦,2023-09-01
ビーディ,,4.09,2,21,6,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-01
鈴木 康平,,6.59,0.2,41,8,4,2,1,1,0,0,4,4,読売ジャイアンツ,giants,リーグ戦,2023-09-01
今村 信貴,,4.35,1.1,19,6,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-01
玉村 昇悟,,5.01,5,74,20,4,2,7,1,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-09-01
大道 温貴,,2.68,1,26,4,0,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-01
矢崎 拓也,H,2.76,1,10,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-01
島内 颯太郎,敗,1.88,0.2,24,6,3,1,1,1,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-09-01
中﨑 翔太,,2.49,0.1,8,1,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-01
アンダーソン,,2.48,1,16,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-01
仲地 礼亜,,6.67,5.0,103,22,5,1,4,2,0,0,3,3,中日ドラゴンズ,dragons,リーグ戦,2023-09-01
フェリス,,0.00,0.2,15,4,1,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-01
齋藤 綱記,H,0.50,0.1,5,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-01
藤嶋 健人,勝,1.31,1,15,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-01
松山 晋也,H,1.16,1,20,5,1,0,3,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-01
マルティネス,S,0.21,1,16,4,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-01
上沢 直之,勝,2.66,9,114,31,3,0,7,1,1,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-01
山﨑 福也,敗,3.40,7,92,27,6,1,3,2,0,0,2,2,オリックス・バファローズ,orix,リーグ戦,2023-09-01
吉田 凌,,3.38,1,19,6,3,0,1,0,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-09-01
平良 海馬,勝,2.25,7,108,27,6,0,5,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-01
水上 由伸,,0.87,1,14,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-01
ティノコ,,3.00,1,26,5,1,0,2,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-01
石川 柊太,敗,3.73,4,104,24,9,1,2,3,0,0,6,6,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-01
尾形 崇斗,,3.38,2,35,8,3,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-01
甲斐野 央,,2.76,1,13,4,1,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-01
田浦 文丸,,1.42,1,9,4,0,0,1,0,1,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-01
美馬 学,勝,4.91,7,106,27,4,0,7,1,1,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-01
坂本 光士郎,,3.65,0.2,15,3,0,0,1,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-01
東條 大樹,,8.22,0.1,16,3,1,0,1,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-01
岩下 大輝,,1.16,1,7,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-01
岸 孝之,敗,2.98,6.0,100,24,6,2,3,1,0,0,4,4,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-01
宋 家豪,,2.97,1,8,4,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-01
宮森 智志,,7.36,1,25,6,1,0,1,2,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-01
