player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
サイスニード,勝,3.36,7,94,25,5,1,5,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-12
星 知弥,H,3.57,1,14,3,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-12
田口 麗斗,S,1.44,1,8,4,2,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-12
玉村 昇悟,敗,4.96,4,93,20,8,1,5,1,1,0,2,2,広島東洋カープ,carp,リーグ戦,2023-09-12
益田 武尚,,0.00,2,24,7,1,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-12
中﨑 翔太,,2.15,1,12,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-12
大道 温貴,,2.56,1,17,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-12
大貫 晋一,敗,4.09,6,83,23,4,1,1,1,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-12
山﨑 康晃,,4.06,1,10,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-12
伊勢 大夢,,3.33,1,14,4,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-12
上茶谷 大河,,1.87,1,22,4,1,1,0,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-12
涌井 秀章,勝,4.03,6,81,20,2,0,3,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-12
フェリス,H,0.00,1,12,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-12
松山 晋也,H,0.98,1,16,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-12
マルティネス,S,0.40,1,12,5,2,0,0,0,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-09-12
西 勇輝,勝,3.82,9,117,28,2,0,6,2,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-12
山﨑 伊織,敗,3.00,8,116,27,3,0,8,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-09-12
ポンセ,敗,4.08,5,73,22,5,0,3,0,2,0,4,4,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-12
山本 拓実,,1.80,1,17,5,2,0,0,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-12
玉井 大翔,,2.76,1,9,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-12
鈴木 健矢,,2.83,1,11,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-12
石川 直也,,5.87,1,25,6,2,1,1,1,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-12
東 晃平,勝,1.79,7,82,23,2,0,7,0,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-09-12
山田 修義,,1.24,1,10,3,0,0,2,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-12
山岡 泰輔,,2.35,1,10,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-12
松本 航,,3.76,5,111,24,8,0,4,1,0,0,4,4,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
水上 由伸,H,1.32,1,13,3,0,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
田村 伊知郎,H,1.62,1,13,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
平井 克典,H,2.60,1,20,5,2,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
クリスキー,H,0.00,1,16,5,1,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
豆田 泰志,H,0.84,1,25,4,0,0,2,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
公文 克彦,敗,9.64,0.1,20,5,1,0,0,3,0,0,4,4,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
本田 圭佑,,1.10,0.2,12,4,1,0,0,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-12
スチュワート・ジュニア,,3.34,3.2,88,20,7,0,2,2,0,0,4,4,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
嘉弥真 新也,H,7.00,0.1,3,1,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
甲斐野 央,H,2.45,1,17,5,1,0,0,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
又吉 克樹,H,1.71,1,13,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
松本 裕樹,H,2.93,1,11,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
藤井 皓哉,H,2.36,1,11,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
オスナ,H,0.63,1,10,3,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
津森 宥紀,勝,3.48,1,25,4,0,0,2,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
大津 亮介,,2.52,1,17,4,0,0,0,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-12
小島 和哉,,3.33,6,106,27,6,0,2,4,0,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-12
澤田 圭佑,勝,0.93,1,12,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-12
ペルドモ,H,2.12,1,16,3,0,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-12
益田 直也,S,3.49,1,16,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-12
則本 昂大,敗,2.72,7,107,29,7,1,7,0,0,0,4,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-12
酒居 知史,,3.53,1,21,6,1,0,1,2,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-12
