player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
菅野 智之,勝,3.29,5,80,19,3,0,4,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-09
船迫 大雅,H,2.59,1,18,4,0,0,2,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-09
菊地 大稀,,3.27,1,19,4,1,0,3,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-09
バルドナード,,2.35,1,8,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-09
平内 龍太,,5.23,1,7,4,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-09
髙橋 宏斗,敗,2.51,5.0,101,23,7,1,4,1,0,0,4,4,中日ドラゴンズ,dragons,リーグ戦,2023-09-09
福 敬登,,3.46,0.1,1,2,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-09
福谷 浩司,,4.42,0.1,4,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-09
齋藤 綱記,,0.45,0.1,8,2,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-09
祖父江 大輔,,3.75,2,31,7,1,1,4,0,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-09-09
石田 健大,敗,3.72,4.1,82,23,10,1,6,1,0,0,6,6,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-09
中川 虎大,,3.24,0.2,10,3,1,0,0,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-09
宮城 滝太,,4.15,2,48,11,5,0,2,0,0,0,3,3,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-09
坂本 裕哉,,5.57,2,34,12,4,0,1,1,1,0,4,4,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-09
小川 泰弘,勝,3.46,7,112,27,4,0,3,3,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-09
山本 大貴,,2.62,1,15,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-09
丸山 翔大,,3.86,1,12,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-09
大竹 耕太郎,勝,2.14,6.2,91,25,5,0,3,0,0,0,1,0,阪神タイガース,tigers,リーグ戦,2023-09-09
石井 大智,,0.82,1,12,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-09
桐敷 拓馬,,2.10,1,28,6,2,0,2,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-09
岩崎 優,S,1.23,0.1,2,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-09
森下 暢仁,敗,2.48,5,90,23,8,0,4,1,0,0,5,4,広島東洋カープ,carp,リーグ戦,2023-09-09
益田 武尚,,0.00,2,31,7,1,0,3,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-09
アンダーソン,,2.52,1,25,5,1,0,2,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-09
加藤 貴之,敗,3.05,5,90,21,5,2,5,1,0,0,5,5,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-09
山本 拓実,,1.47,1,12,3,0,0,2,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-09
石川 直也,,4.40,1,26,6,3,0,2,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-09
マーベル,,2.49,1,30,6,2,0,2,1,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-09
北浦 竜次,,0.00,1,11,3,0,0,2,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-09
隅田 知一郎,勝,3.49,6,103,25,5,0,4,1,1,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-09-09
水上 由伸,,1.42,1,18,5,1,0,1,1,0,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-09-09
平井 克典,,2.66,1,14,5,1,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-09
豆田 泰志,,0.93,1,29,4,1,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-09
和田 毅,,3.09,5,97,23,6,0,5,2,0,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-09
又吉 克樹,,1.89,1,10,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-09
甲斐野 央,勝,2.52,1,10,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-09
藤井 皓哉,H,2.44,1,24,5,1,0,2,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-09
松本 裕樹,,3.00,1,19,4,0,0,0,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-09
田中 将大,敗,4.82,6.0,87,25,7,0,6,1,0,0,5,5,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-09
安樂 智大,,2.66,1,21,5,1,0,1,0,1,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-09
内 星龍,,2.70,1,20,7,2,0,0,1,0,0,2,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-09
美馬 学,敗,4.82,7,102,27,7,1,3,1,0,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-09
東條 大樹,,7.45,1,16,5,1,0,0,0,0,0,1,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-09
澤村 拓一,,5.10,1,11,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-09
山本 由伸,勝,1.26,9,102,29,0,0,8,1,1,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-09
