player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
九里 亜蓮,敗,2.53,5,93,23,7,0,4,2,1,0,1,0,広島東洋カープ,carp,リーグ戦,2023-09-03
大道 温貴,,2.61,1,26,6,2,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-03
矢崎 拓也,,2.70,1,13,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-03
島内 颯太郎,,2.20,1,17,6,3,0,0,0,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-09-03
中﨑 翔太,,2.39,1,14,4,0,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-03
柳 裕也,勝,2.57,6.1,107,24,4,0,8,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-03
フェリス,H,0.00,0.2,9,2,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-03
松山 晋也,H,1.11,1,17,4,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-03
マルティネス,S,0.21,1,12,4,1,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-03
濵口 遥大,,5.37,2,40,12,5,1,1,1,0,0,4,4,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
宮城 滝太,H,2.70,3,49,13,4,1,5,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
山﨑 康晃,H,4.01,1,23,5,1,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
ウェンデルケン,H,1.53,1,17,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
エスコバー,,5.47,0.2,18,4,1,0,2,0,0,0,1,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
上茶谷 大河,敗,1.81,1,25,7,2,0,1,2,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
伊勢 大夢,,3.53,0.1,1,1,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-03
井上 温大,,10.95,1.0,45,11,6,1,0,1,1,0,7,7,読売ジャイアンツ,giants,リーグ戦,2023-09-03
松井 颯,,3.60,2,44,9,2,0,2,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-03
ビーディ,,4.17,1,12,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-03
船迫 大雅,,2.95,1,6,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-03
今村 信貴,,4.15,1,21,4,2,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-03
バルドナード,勝,0.66,2,21,7,1,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-03
中川 皓太,S,2.10,1,10,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-03
吉村 貢司郎,敗,5.12,6,104,28,8,2,5,1,0,0,7,6,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-03
丸山 翔大,,4.01,2,37,8,1,0,2,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-03
山本 大貴,,2.76,1,14,5,0,0,0,1,1,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-03
伊藤 将司,勝,2.38,9,90,31,5,1,3,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-09-03
上原 健太,敗,2.57,6.1,97,26,6,1,5,2,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-03
石川 直也,,4.05,0.2,12,3,2,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-03
山本 拓実,,1.56,1,23,4,2,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-03
北浦 竜次,,0.00,1,18,4,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-03
東 晃平,勝,1.89,6.1,87,24,5,0,4,0,1,0,1,0,オリックス・バファローズ,orix,リーグ戦,2023-09-03
宇田川 優希,H,2.06,0.2,4,1,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-03
山岡 泰輔,H,2.38,1,9,3,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-03
山﨑 颯一郎,S,1.13,1,16,4,1,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-03
與座 海人,敗,3.38,5,96,22,4,1,1,3,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-09-03
水上 由伸,,0.79,1,19,5,1,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-03
豆田 泰志,,1.04,1,13,5,1,0,0,1,0,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-09-03
平井 克典,,2.81,1,12,3,0,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-03
クリスキー,,0.00,1,13,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-03
森 唯斗,勝,3.26,5.2,103,23,3,1,3,1,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-03
又吉 克樹,H,2.12,0.1,3,1,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-03
藤井 皓哉,H,2.53,1,16,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-03
松本 裕樹,H,3.16,1,17,5,2,0,0,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-03
オスナ,S,0.68,1,27,5,1,0,1,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-03
中森 俊介,敗,4.91,5,84,23,4,1,1,3,2,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-03
東條 大樹,,8.31,1,24,5,1,0,0,2,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-03
岩下 大輝,,1.48,1,21,6,2,0,0,1,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-03
澤村 拓一,,5.28,1,18,6,3,1,0,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-03
澤田 圭佑,,1.17,1,12,4,2,1,1,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-03
荘司 康誠,勝,3.09,7.2,113,28,5,0,7,1,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-03
渡辺 翔太,H,1.57,0.1,4,1,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-03
松井 裕樹,S,1.62,1,15,5,2,1,2,0,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-03
