player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
藤平 尚真,敗,4.07,2.2,64,16,5,0,1,3,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
内 星龍,,2.61,1.1,16,4,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
安樂 智大,,2.64,1,14,3,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
酒居 知史,,3.26,1,10,3,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
宋 家豪,,2.93,1,15,5,2,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
渡辺 翔太,,1.31,1,11,3,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
鈴木 翔天,,2.83,1,17,6,1,0,1,1,0,0,1,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-22
金村 尚真,勝,1.80,6.2,90,24,3,0,3,2,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-22
河野 竜生,H,1.98,0.1,6,1,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-22
池田 隆英,H,2.81,1,11,3,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-22
田中 正義,S,3.07,1,24,5,2,0,3,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-22
