player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
メンデス,,2.09,6,95,24,3,1,4,3,1,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-09-17
船迫 大雅,H,2.39,1,24,3,0,0,2,0,1,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-17
中川 皓太,H,1.83,1,16,4,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-17
大勢,勝,3.24,1,8,4,1,0,0,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-09-17
小澤 怜史,,3.05,6,99,24,4,2,3,2,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-17
石山 泰稚,,4.71,1,16,4,1,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-17
木澤 尚文,,2.90,1,23,5,0,0,2,2,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-17
清水 昇,敗,3.04,0.2,20,5,2,0,1,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-17
柳 裕也,敗,2.57,8,117,29,4,0,5,1,1,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-09-17
齋藤 綱記,,0.83,0.2,27,5,2,0,1,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-09-17
祖父江 大輔,,3.76,0.1,8,2,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-17
九里 亜蓮,勝,2.53,7,108,25,4,0,5,3,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-17
島内 颯太郎,H,2.55,1,18,4,1,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-17
栗林 良吏,S,3.04,1,9,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-17
村上 頌樹,,1.68,6,84,22,5,0,3,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-17
石井 大智,H,0.74,1,20,5,3,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-17
桐敷 拓馬,H,1.89,1,14,4,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-17
ブルワー,敗,2.45,1,22,7,2,1,2,1,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-09-17
濵口 遥大,,4.55,6,101,23,3,0,7,4,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-17
上茶谷 大河,H,1.83,1,9,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-17
ウェンデルケン,勝,1.84,1,10,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-17
森原 康平,S,2.27,1,10,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-17
隅田 知一郎,勝,3.31,6,89,23,2,0,8,3,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-17
田村 伊知郎,H,1.53,1,14,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-17
平井 克典,H,2.49,1,10,3,0,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-09-17
クリスキー,S,1.80,1,26,6,2,1,2,1,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-09-17
佐々木 朗希,敗,1.78,3,70,15,4,0,3,1,2,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-17
中村 稔弥,,2.76,2,30,7,0,0,2,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-17
坂本 光士郎,,3.32,1,16,5,2,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-17
鈴木 昭汰,,3.27,2,32,7,1,0,1,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-17
宮城 大弥,,2.35,7.1,108,30,7,1,6,1,1,0,4,4,オリックス・バファローズ,orix,リーグ戦,2023-09-17
宇田川 優希,勝,1.86,0.2,16,4,1,0,1,0,1,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-17
山﨑 颯一郎,S,1.09,1,18,5,2,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-09-17
荘司 康誠,,3.50,5.1,91,24,5,1,4,3,0,0,4,4,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-17
安樂 智大,,2.76,0.2,14,4,0,0,0,2,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-17
鈴木 翔天,,2.97,1,21,4,1,0,0,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-17
宋 家豪,敗,3.08,0.2,15,5,3,0,0,0,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-17
内 星龍,,2.60,0.1,4,0,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-09-17
根本 悠楓,勝,1.88,5.2,98,24,2,0,8,3,2,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-17
鈴木 健矢,,2.82,0.1,5,1,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-17
長谷川 威展,,0.00,1,13,4,0,0,2,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-09-17
