player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
戸郷 翔征,,2.77,10,140,35,3,0,11,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-08
中川 皓太,H,1.93,1,17,3,0,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-08
船迫 大雅,,2.70,1,9,3,0,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-08
仲地 礼亜,,5.29,7,99,28,3,0,6,4,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
齋藤 綱記,H,0.46,0.2,11,2,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
松山 晋也,H,1.05,0.1,9,2,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
藤嶋 健人,H,1.25,1,13,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
福 敬登,H,3.55,0.2,7,3,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
フェリス,H,0.00,0.1,7,2,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
清水 達也,H,3.22,1,24,5,0,0,1,2,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
マルティネス,,0.20,1,11,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-08
平良 拳太郎,,3.78,7,111,27,4,0,9,2,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-08
ウェンデルケン,,1.62,1,21,5,1,0,1,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-08
森原 康平,H,2.52,0.1,12,3,1,0,0,0,1,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-08
伊勢 大夢,H,3.40,0.2,5,1,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-08
上茶谷 大河,勝,1.75,1,24,5,1,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-08
石川 雅規,,3.45,6,105,25,6,1,3,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-08
