player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
髙橋 宏斗,勝,2.40,6,100,22,2,0,9,2,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-16
フェリス,H,0.00,1,21,6,1,0,0,2,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-16
松山 晋也,H,0.94,1,21,5,1,0,2,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-16
マルティネス,H,0.39,0.2,10,2,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-16
藤嶋 健人,S,1.21,0.1,5,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-09-16
菅野 智之,敗,3.14,6,76,22,4,1,6,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-09-16
船迫 大雅,,2.49,1,14,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-16
バルドナード,,2.08,1,11,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-16
森下 暢仁,敗,2.91,4.2,90,25,9,1,3,3,0,0,7,7,広島東洋カープ,carp,リーグ戦,2023-09-16
アドゥワ 誠,,3.31,1.1,22,5,2,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-16
益田 武尚,,1.64,1,20,6,3,1,3,0,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-09-16
河野 佳,,9.49,2,29,8,2,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-16
大竹 耕太郎,勝,2.05,5,83,20,3,0,2,2,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-16
ブルワー,,1.42,0.1,19,6,3,0,1,0,0,0,3,1,阪神タイガース,tigers,リーグ戦,2023-09-16
桐敷 拓馬,H,1.95,1.2,20,5,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-16
石井 大智,,0.76,1,11,4,2,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-16
岩貞 祐太,,2.76,1,15,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-09-16
小川 泰弘,勝,3.51,6,104,27,7,0,6,2,0,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-16
清水 昇,H,2.91,1,11,4,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-16
星 知弥,H,3.41,1,26,4,1,0,3,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-16
田口 麗斗,S,1.41,1,13,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-16
石田 健大,敗,3.88,4.2,81,19,6,2,4,1,0,0,4,4,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-16
上茶谷 大河,,1.86,0.1,1,1,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-16
山﨑 康晃,,4.37,1,19,5,2,2,1,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-16
中川 虎大,,2.61,2,32,6,0,0,4,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-16
平良 海馬,敗,2.30,6,100,27,6,1,6,1,1,0,5,4,埼玉西武ライオンズ,lions,リーグ戦,2023-09-16
