player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
高橋 奎二,敗,4.62,7,90,26,4,1,4,2,0,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-07
高梨 裕稔,,6.37,2,30,8,2,1,3,0,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-09-07
赤星 優志,勝,4.18,6,89,23,5,1,6,1,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-09-07
船迫 大雅,H,2.82,0.2,9,3,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-07
高梨 雄平,,4.22,0.0,10,2,0,0,0,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-07
菊地 大稀,H,3.35,1.1,22,4,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-07
中川 皓太,S,1.98,1,9,4,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-09-07
遠藤 淳志,敗,3.58,7,115,27,4,1,4,2,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-09-07
アンダーソン,,2.58,1,21,4,1,1,1,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-09-07
中﨑 翔太,,2.22,1,15,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-09-07
東 克樹,勝,2.11,9,116,33,8,1,8,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-09-07
東浜 巨,勝,4.52,5,91,22,7,1,3,0,0,0,3,3,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-07
又吉 克樹,H,2.00,1,14,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-07
松本 裕樹,H,3.08,1,12,4,1,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-07
藤井 皓哉,,2.48,1,20,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-07
津森 宥紀,,3.51,1,12,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-09-07
メルセデス,敗,3.39,4,71,20,6,2,0,2,0,0,4,4,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-07
坂本 光士郎,,3.49,1,10,3,1,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-07
岩下 大輝,,2.39,2,33,10,3,0,3,1,0,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-07
鈴木 昭汰,,4.00,1,13,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-09-07
