player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
メヒア,勝,2.12,6,78,23,5,0,3,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-07-08
勝野 昌慶,H,1.11,1,15,3,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-08
清水 達也,H,1.63,1,22,5,2,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-08
藤嶋 健人,,2.53,0.0,7,2,2,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-08
マルティネス,S,0.00,1,13,4,0,0,2,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-08
大瀬良 大地,敗,3.27,7,111,28,6,0,3,3,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-07-08
ターリー,,2.12,0.1,29,5,3,0,1,1,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-07-08
大道 温貴,,4.22,0.2,6,2,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-08
菅野 智之,勝,1.44,7,104,25,6,0,6,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-08
鈴木 康平,,4.15,1,20,3,0,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-08
田中 千晴,,4.64,1,11,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-08
ガゼルマン,敗,4.23,4.1,83,25,11,1,2,1,1,0,6,5,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-08
田中 健二朗,,0.00,1.2,23,6,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-08
石川 達也,,2.00,2,27,7,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-08
伊藤 将司,敗,2.39,6.2,115,27,5,0,7,2,1,0,3,3,阪神タイガース,tigers,リーグ戦,2023-07-08
石井 大智,,0.83,0.1,7,2,1,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-08
島本 浩也,,1.50,1,13,4,2,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-08
浜地 真澄,,7.94,1,14,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-08
ピーターズ,,2.48,5.1,85,23,4,0,5,2,1,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-08
木澤 尚文,勝,2.57,0.2,4,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-08
石山 泰稚,H,3.97,1,14,4,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-08
清水 昇,H,2.03,1,18,4,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-08
田口 麗斗,S,1.88,1,24,5,2,0,1,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-08
上沢 直之,敗,3.10,6.2,117,27,7,1,3,0,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-08
宮西 尚生,,1.69,0.0,11,2,2,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-08
玉井 大翔,,2.18,0.1,3,1,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-08
池田 隆英,,2.45,1,11,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-08
福田 俊,,0.00,1,17,5,0,0,0,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-08
美馬 学,勝,4.89,7,91,24,3,1,4,0,0,0,2,2,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-08
ペルドモ,H,1.69,1,9,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-08
益田 直也,S,2.64,1,17,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-08
辛島 航,勝,3.58,6.2,102,25,4,1,4,2,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-08
渡辺 翔太,,1.88,1.1,23,7,1,0,2,2,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-08
安樂 智大,,3.33,1,11,5,1,0,1,0,1,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-08
東浜 巨,敗,4.03,3.2,80,21,6,0,2,4,0,0,6,6,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-08
椎野 新,,0.00,2.1,42,10,2,0,3,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-08
尾形 崇斗,,4.50,2,31,9,3,0,1,0,0,0,2,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-08
山本 由伸,勝,1.79,9,125,32,5,0,13,1,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-07-08
髙橋 光成,敗,2.45,5,92,23,7,1,2,1,0,0,5,5,埼玉西武ライオンズ,lions,リーグ戦,2023-07-08
水上 由伸,,0.00,1,9,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-08
青山 美夏人,,3.46,1,11,3,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-08
ボー・タカハシ,,2.84,1,11,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-08
