player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
バウアー,勝,3.53,9,128,34,4,0,7,3,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-06
丸山 翔大,,3.48,2,26,8,2,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-06
石川 雅規,敗,3.58,5,88,24,6,0,3,1,0,0,3,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-06
尾仲 祐哉,,4.63,1,17,4,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-06
野村 祐輔,勝,0.00,6,81,21,3,0,3,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-06
ターリー,H,1.53,1,13,4,1,0,0,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-06
島内 颯太郎,H,2.05,1,13,3,0,0,3,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-06
矢崎 拓也,,2.22,1,25,4,1,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-06
村上 頌樹,敗,1.78,7,111,26,5,1,6,0,0,0,3,3,阪神タイガース,tigers,リーグ戦,2023-07-06
及川 雅貴,,3.32,1,20,4,1,0,0,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-07-06
岸 孝之,勝,3.14,7.2,114,29,6,0,6,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-06
酒居 知史,H,2.49,0.1,6,1,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-06
松井 裕樹,S,0.68,1,11,4,1,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-06
山下 舜平大,敗,1.64,6,91,27,7,0,3,1,1,0,3,3,オリックス・バファローズ,orix,リーグ戦,2023-07-06
ワゲスパック,,3.80,2,36,8,1,0,3,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-06
大関 友久,,2.26,6,107,23,3,0,3,3,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-06
大津 亮介,H,2.77,1,20,4,1,1,2,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-06
甲斐野 央,勝,2.00,1,13,4,2,0,0,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-06
オスナ,S,0.35,1,12,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-06
加藤 貴之,,2.62,7,103,28,7,2,1,1,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-06
河野 竜生,敗,1.93,0.1,13,3,2,0,1,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-06
玉井 大翔,,2.21,0.2,9,2,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-06
小島 和哉,,3.69,5,87,24,6,0,4,3,1,0,4,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-06
東妻 勇輔,H,2.37,1,12,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-06
西村 天裕,,1.00,1,27,6,2,0,1,1,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-06
鈴木 昭汰,,20.25,1,34,6,1,1,1,2,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-06
横山 陸人,H,3.86,1,11,3,0,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-06
ペルドモ,勝,1.74,1,19,4,1,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-06
與座 海人,,4.42,5,79,22,5,1,5,3,0,0,4,4,埼玉西武ライオンズ,lions,リーグ戦,2023-07-06
本田 圭佑,H,1.14,1,15,3,0,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-06
平井 克典,H,2.36,1,17,4,1,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-06
森脇 亮介,,2.10,1,15,5,3,1,0,0,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-07-06
増田 達至,H,4.56,1,9,3,0,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-06
佐々木 健,敗,0.49,0.2,11,5,2,0,1,1,0,0,1,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-06
