player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
メヒア,敗,1.80,7,115,30,4,1,4,4,1,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-07-27
岡野 祐一郎,,1.69,1,9,4,2,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-27
清水 達也,,1.38,1,11,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-27
バウアー,勝,3.29,7,114,29,7,0,6,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-27
伊勢 大夢,H,2.27,1,18,3,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-27
森原 康平,S,2.91,1,8,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-27
才木 浩人,敗,2.21,4.2,105,25,7,1,5,4,0,0,7,3,阪神タイガース,tigers,リーグ戦,2023-07-27
馬場 皐輔,,0.87,0.1,11,4,2,0,0,1,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-07-27
桐敷 拓馬,,3.07,2,28,7,3,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-27
島本 浩也,,2.35,0.2,16,3,0,0,0,1,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-07-27
ケラー,,2.08,0.1,15,3,1,0,0,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-27
浜地 真澄,,6.75,1,30,5,2,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-27
戸郷 翔征,勝,2.55,7,120,31,9,1,3,1,0,0,5,5,読売ジャイアンツ,giants,リーグ戦,2023-07-27
ビーディ,,4.03,1,11,4,1,1,0,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-07-27
中川 皓太,S,1.54,1,16,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-27
床田 寛樹,勝,1.85,7.1,97,27,4,0,5,1,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-07-27
ターリー,H,2.16,0.2,12,2,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-27
栗林 良吏,S,4.40,1,8,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-27
石川 雅規,,3.38,5.0,65,20,4,0,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-27
山本 大貴,H,3.05,1,5,2,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-27
石山 泰稚,敗,4.91,0.2,18,5,3,0,1,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-27
丸山 翔大,,4.37,0.2,20,6,3,0,0,1,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-27
大西 広樹,,3.92,0.2,5,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-27
田中 将大,敗,4.92,4.2,78,23,8,0,4,3,0,0,7,7,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-27
石橋 良太,,18.90,2.1,34,10,4,1,2,0,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-27
高田 孝一,,1.50,2,41,9,3,0,1,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-27
北山 亘基,勝,2.93,5,92,25,8,2,4,3,0,0,4,4,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-27
杉浦 稔大,,1.83,1,8,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-27
福田 俊,,0.00,1,19,4,0,0,1,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-27
山本 拓実,,2.08,1,21,6,2,0,0,1,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-27
ロドリゲス,,3.05,1,10,4,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-27
