player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
東 克樹,,2.08,7,83,25,5,1,2,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-16
伊勢 大夢,敗,1.89,1,26,5,1,0,3,0,0,0,1,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-16
入江 大生,,1.90,1,15,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-16
野村 祐輔,,0.00,5,81,20,5,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-16
栗林 良吏,H,4.91,1,12,5,2,0,0,1,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-07-16
ターリー,勝,2.27,1,29,7,2,0,0,2,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-07-16
島内 颯太郎,H,1.84,1,12,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-16
矢崎 拓也,S,1.91,1,17,5,2,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-16
高橋 奎二,勝,3.53,6,97,24,5,1,6,1,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-16
山本 大貴,,3.44,1,26,5,2,1,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-16
今野 龍太,,3.05,1,11,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-16
大西 広樹,,3.60,1,20,4,1,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-16
メンデス,敗,2.77,4,76,17,3,1,6,1,1,0,4,4,読売ジャイアンツ,giants,リーグ戦,2023-07-16
田中 千晴,,6.35,0.1,28,6,3,0,0,2,0,0,5,5,読売ジャイアンツ,giants,リーグ戦,2023-07-16
船迫 大雅,,5.06,1.2,24,6,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-16
ビーディ,,4.15,1,15,4,1,0,2,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-16
大江 竜聖,,4.15,1,16,5,2,0,1,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-07-16
伊藤 将司,敗,2.51,7,97,27,7,1,4,0,0,0,3,3,阪神タイガース,tigers,リーグ戦,2023-07-16
及川 雅貴,,3.09,0.2,6,2,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-16
浜地 真澄,,6.98,0.1,1,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-16
K.ケラー,,2.18,1,11,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-16
メヒア,勝,1.57,6,96,22,3,0,4,2,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-16
勝野 昌慶,H,1.05,1,12,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-16
清水 達也,H,1.42,1,10,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-16
マルティネス,S,0.00,1,9,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-16
東浜 巨,,3.77,8,99,27,3,1,9,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-16
オスナ,H,0.33,1,9,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-16
松本 裕樹,敗,3.96,1,21,4,1,1,2,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-16
宮城 大弥,,2.42,8,122,30,4,0,6,2,1,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-07-16
阿部 翔太,勝,2.15,1,9,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-16
平野 佳寿,S,1.27,1,13,3,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-16
髙橋 光成,勝,2.25,9,120,31,4,0,6,1,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-16
上原 健太,敗,3.14,4.2,95,23,8,1,2,1,0,0,2,2,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-16
山本 拓実,,0.00,0.1,5,1,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-16
マーベル,,0.00,1,14,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-16
