player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
メンデス,,2.04,7,109,26,5,0,5,2,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-30
高梨 雄平,勝,3.21,1,13,4,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-30
中川 皓太,,1.42,1,19,5,1,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-30
柳 裕也,,2.98,7,114,28,4,0,2,4,1,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-30
清水 達也,敗,2.41,1,27,8,2,0,2,3,0,0,4,4,中日ドラゴンズ,dragons,リーグ戦,2023-07-30
小澤 怜史,勝,2.39,5.0,103,22,4,1,5,3,1,0,4,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-30
山本 大貴,H,2.91,0.1,2,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-30
石山 泰稚,H,4.78,0.2,9,3,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-30
今野 龍太,H,3.00,1,9,4,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-30
木澤 尚文,H,3.28,1,15,3,0,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-30
田口 麗斗,S,1.56,1,16,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-30
石田 健大,敗,3.10,4,64,19,7,0,5,0,0,0,4,4,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-30
上茶谷 大河,,1.82,2,29,8,2,0,1,0,0,0,1,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-30
山﨑 康晃,,4.32,1,16,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-30
伊勢 大夢,,2.75,0.1,9,4,3,1,0,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-30
石川 達也,,1.74,0.2,12,3,0,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-30
伊藤 将司,勝,2.35,7.1,106,28,7,0,8,0,0,0,2,1,阪神タイガース,tigers,リーグ戦,2023-07-30
加治屋 蓮,H,2.63,0.1,1,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-30
島本 浩也,H,2.16,0.1,6,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-30
岩崎 優,S,1.03,1,9,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-30
大瀬良 大地,敗,3.14,6,111,25,6,1,7,1,0,0,4,4,広島東洋カープ,carp,リーグ戦,2023-07-30
中﨑 翔太,,2.20,1,14,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-30
ケムナ 誠,,3.04,1,17,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-30
ポンセ,敗,9.24,3,80,20,7,1,3,2,0,0,4,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-30
福田 俊,,0.00,1,21,4,1,0,1,0,1,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-30
立野 和明,,4.50,2,41,11,5,1,3,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-30
山本 拓実,,2.53,1,15,5,2,1,2,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-30
杉浦 稔大,,2.08,1,24,5,2,0,1,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-30
玉井 大翔,,2.66,1,17,6,3,0,0,0,0,0,2,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-30
東 晃平,勝,4.82,5,75,21,5,0,4,1,0,0,2,2,オリックス・バファローズ,orix,リーグ戦,2023-07-30
