player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
平良 拳太郎,敗,4.67,4.1,94,23,8,1,5,2,0,0,3,3,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-23
上茶谷 大河,,1.78,0.2,6,1,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-23
エスコバー,,7.16,1,9,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-23
山﨑 康晃,,4.60,1,18,5,2,1,3,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-23
入江 大生,,1.82,1,14,3,0,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-23
田中 健二朗,,1.80,1,14,4,0,0,0,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-23
メンデス,勝,2.35,7,86,26,3,0,6,2,0,1,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-23
バルドナード,,3.38,0.2,16,4,1,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-23
ビーディ,H,3.89,0.1,3,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-23
中川 皓太,,1.61,1,13,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-23
小澤 怜史,,2.44,5,82,20,3,0,5,2,1,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-23
大西 広樹,敗,3.79,2,19,8,2,0,1,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-23
木澤 尚文,,3.58,0.2,22,6,2,0,1,2,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-23
山本 大貴,,3.26,1,15,4,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-23
今野 龍太,,3.27,0.1,1,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-23
伊藤 将司,勝,2.45,6,94,23,3,0,1,3,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-07-23
岩貞 祐太,H,1.91,1,12,4,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-23
浜地 真澄,H,7.08,1,17,4,1,1,2,0,0,0,1,1,阪神タイガース,tigers,リーグ戦,2023-07-23
岩崎 優,S,1.16,1,17,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-23
大瀬良 大地,勝,2.94,7,112,26,5,0,2,2,1,0,1,1,広島東洋カープ,carp,リーグ戦,2023-07-23
島内 颯太郎,H,1.72,1,11,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-23
栗林 良吏,S,4.67,1,9,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-23
柳 裕也,敗,3.20,6,108,26,5,0,2,3,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-07-23
齋藤 綱記,,0.00,1,18,4,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-23
上田 洸太朗,,3.00,0.1,16,5,3,0,0,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-07-23
藤嶋 健人,,2.16,0.2,2,1,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-23
山﨑 福也,,3.53,5,61,19,4,1,3,0,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-07-23
宇田川 優希,H,2.66,1,5,3,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-23
山岡 泰輔,勝,2.54,1,14,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-23
阿部 翔太,,2.01,1,11,3,0,0,2,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-23
本田 仁海,,5.97,0.0,16,4,4,1,0,0,0,0,4,4,オリックス・バファローズ,orix,リーグ戦,2023-07-23
山﨑 颯一郎,S,1.53,1,13,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-23
ポンセ,敗,9.31,6.1,103,30,8,1,6,2,1,0,5,5,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-23
玉井 大翔,,2.49,0.0,9,1,1,1,0,0,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-23
福田 俊,,0.00,0.2,8,2,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-23
生田目 翼,,2.16,1,18,5,2,0,0,1,0,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-23
小島 和哉,,4.08,6,85,26,7,1,3,1,0,0,3,3,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-23
東妻 勇輔,H,2.11,0.1,9,2,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-23
坂本 光士郎,H,3.14,0.2,17,4,0,0,0,2,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-23
ペルドモ,H,1.62,1,12,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-23
益田 直也,H,3.28,1,15,3,0,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-23
横山 陸人,勝,4.34,1,15,4,1,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-23
板東 湧梧,,3.21,5,81,21,4,0,4,2,0,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
田浦 文丸,H,0.75,0.2,8,2,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
大津 亮介,,3.14,0.1,8,2,1,1,0,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
甲斐野 央,H,2.70,1,19,5,0,0,0,2,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
松本 裕樹,H,3.81,1,22,6,0,0,1,3,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
オスナ,H,0.32,1,20,6,2,0,2,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
津森 宥紀,敗,3.15,0.2,19,6,3,0,1,1,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-23
エンス,敗,5.18,4,79,18,4,1,3,2,0,0,4,4,埼玉西武ライオンズ,lions,リーグ戦,2023-07-23
ボー・タカハシ,,2.35,2,40,9,1,0,1,1,1,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-23
佐々木 健,,0.44,1,11,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-23
水上 由伸,,0.00,1,13,4,0,0,0,2,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-23
佐藤 隼輔,,3.04,1,8,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-23
則本 昂大,勝,2.93,7,107,27,4,0,3,3,1,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-23
渡辺 翔太,H,1.37,1,16,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-23
鈴木 翔天,S,3.33,1,10,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-23
