player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
菅野 智之,敗,2.00,7,110,25,2,1,4,2,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-07-01
大江 竜聖,,2.76,1,17,3,0,0,1,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-01
菊地 大稀,,3.43,0.2,14,4,2,0,0,0,0,0,2,1,読売ジャイアンツ,giants,リーグ戦,2023-07-01
横川 凱,,3.26,0.1,8,3,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-01
伊藤 将司,勝,2.23,7,99,26,4,0,4,2,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-01
岩貞 祐太,H,1.54,1,11,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-01
岩崎 優,S,1.38,1,15,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-07-01
バウアー,,3.77,6,105,30,10,0,6,2,0,0,2,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
上茶谷 大河,,1.14,1,9,4,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
田中 健二朗,,0.00,1,11,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
山﨑 康晃,H,4.32,1,13,3,0,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
ウェンデルケン,H,1.82,1,15,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
森原 康平,H,3.00,1,8,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
伊勢 大夢,,2.36,1,19,3,0,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-01
メヒア,,2.45,7.0,81,24,3,0,2,1,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
清水 達也,,1.75,1,25,5,1,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
勝野 昌慶,H,1.19,1,13,5,2,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
祖父江 大輔,H,2.60,1,11,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
松山 晋也,H,3.00,0.2,11,3,1,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
藤嶋 健人,H,2.70,0.1,4,0,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
マルティネス,,0.00,1,13,5,2,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-01
ピーターズ,勝,2.56,5.2,108,25,7,0,3,1,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-01
木澤 尚文,H,2.84,0.1,10,2,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-01
星 知弥,H,4.64,0.2,15,5,0,0,0,3,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-01
石山 泰稚,H,4.58,0.1,4,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-01
清水 昇,H,2.25,1,12,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-01
田口 麗斗,S,1.46,1,13,4,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-07-01
大瀬良 大地,敗,3.20,5,64,18,3,1,4,0,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-07-01
中﨑 翔太,,1.93,1,11,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-01
栗林 良吏,,5.95,1,19,4,1,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-01
大道 温貴,,4.58,1,14,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-01
上沢 直之,敗,3.03,8,117,35,11,0,5,2,1,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-01
宮西 尚生,,1.71,1,20,5,1,0,1,0,1,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-07-01
コットン,,5.51,3,51,13,3,0,3,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-01
本田 仁海,勝,5.26,1,18,5,2,0,2,0,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-07-01
小木田 敦也,H,2.21,2,23,7,1,0,2,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-01
阿部 翔太,H,2.49,1,18,5,1,0,0,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-01
山﨑 颯一郎,H,1.42,1,12,4,1,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-01
平野 佳寿,S,1.47,1,9,3,1,0,1,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-07-01
種市 篤暉,勝,2.52,7,105,26,4,0,7,2,1,0,2,2,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-01
東妻 勇輔,,2.50,1,14,3,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-01
澤村 拓一,,5.64,1,16,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-07-01
辛島 航,敗,4.29,4,90,21,7,1,3,2,0,0,6,6,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-01
弓削 隼人,,4.32,1.1,39,10,5,1,1,0,0,0,4,3,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-01
津留﨑 大成,,1.86,1.2,23,7,2,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-01
宋 家豪,,2.79,1,15,4,0,0,1,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-01
髙橋 光成,,2.11,5,109,25,8,1,4,2,0,0,4,3,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
本田 圭佑,,0.83,1,13,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
ティノコ,,3.04,1,9,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
佐々木 健,,0.54,0.1,9,3,2,0,0,0,0,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
森脇 亮介,,1.52,0.2,18,4,0,0,0,2,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
増田 達至,H,4.94,1,16,3,0,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
平井 克典,敗,2.45,1,21,6,2,0,1,1,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-07-01
東浜 巨,,3.52,6,102,25,5,1,3,2,0,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-01
松本 裕樹,,4.35,0.2,35,5,0,0,1,3,0,0,3,3,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-01
大津 亮介,,2.52,0.1,12,3,2,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-01
モイネロ,H,0.98,1,11,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-01
