player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
戸郷 翔征,敗,2.35,7,112,28,6,1,10,2,1,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-07-07
大江 竜聖,,2.41,0.2,6,2,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-07
三上 朋也,,2.03,0.1,5,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-07
菊地 大稀,,3.00,1,15,4,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-07-07
今永 昇太,勝,2.28,7,113,27,6,1,15,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-07
伊勢 大夢,H,2.12,1,12,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-07
山﨑 康晃,S,4.18,1,15,5,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-07-07
小笠原 慎之介,勝,2.63,9,102,29,3,0,4,2,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-07-07
九里 亜蓮,敗,2.32,5,92,25,9,0,2,2,0,0,7,7,広島東洋カープ,carp,リーグ戦,2023-07-07
塹江 敦哉,,5.14,1,24,6,3,0,1,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-07-07
ケムナ 誠,,1.80,1,10,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-07
大道 温貴,,4.35,1,20,5,1,0,2,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-07-07
則本 昂大,勝,3.01,5.2,114,29,8,1,6,4,0,0,5,5,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-07
鈴木 翔天,H,3.47,0.1,12,3,2,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-07
渡辺 翔太,H,2.08,1,14,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-07
宋 家豪,H,2.70,1,11,3,0,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-07
松井 裕樹,S,0.66,1,13,5,2,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-07-07
有原 航平,敗,2.27,7,96,30,8,2,1,2,0,0,6,6,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-07
武田 翔太,,4.71,1,13,4,0,0,1,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-07-07
