player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
横川 凱,敗,3.11,5,88,24,9,1,2,0,0,0,5,5,読売ジャイアンツ,giants,交流戦,2023-06-02
田中 千晴,,5.93,1,15,4,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,交流戦,2023-06-02
平内 龍太,,5.79,2,35,10,3,2,1,1,0,0,3,3,読売ジャイアンツ,giants,交流戦,2023-06-02
菊地 大稀,,6.10,1,20,5,1,0,0,2,0,0,0,0,読売ジャイアンツ,giants,交流戦,2023-06-02
鈴木 健矢,勝,1.75,5.2,102,27,9,1,3,1,0,0,2,2,北海道日本ハムファイターズ,fighters,交流戦,2023-06-02
河野 竜生,H,1.10,0.1,6,1,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-06-02
池田 隆英,,3.05,1,9,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-06-02
ロドリゲス,,1.53,1,10,3,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-06-02
矢澤 宏太,,0.00,1,11,4,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,交流戦,2023-06-02
小笠原 慎之介,,2.59,7,115,28,6,0,7,1,0,0,1,1,中日ドラゴンズ,dragons,交流戦,2023-06-02
祖父江 大輔,H,0.83,1,12,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-06-02
マルティネス,H,0.00,1,13,4,1,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-06-02
清水 達也,H,2.04,1,15,3,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-06-02
勝野 昌慶,勝,0.83,1,13,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-06-02
山岡 泰輔,,1.97,6,90,24,3,0,6,3,0,0,1,1,オリックス・バファローズ,orix,交流戦,2023-06-02
比嘉 幹貴,H,2.70,0.2,8,3,1,0,0,0,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-06-02
山田 修義,H,2.08,1,17,2,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-06-02
阿部 翔太,H,3.44,1.1,18,7,2,0,0,1,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-06-02
本田 仁海,H,2.82,1,16,5,1,0,1,1,0,0,0,0,オリックス・バファローズ,orix,交流戦,2023-06-02
ワゲスパック,敗,3.86,0.2,26,6,3,0,1,1,0,0,1,1,オリックス・バファローズ,orix,交流戦,2023-06-02
床田 寛樹,敗,2.06,6,91,25,8,1,5,0,0,0,3,3,広島東洋カープ,carp,交流戦,2023-06-02
栗林 良吏,,5.11,1,19,4,1,0,2,0,0,0,0,0,広島東洋カープ,carp,交流戦,2023-06-02
戸根 千明,,3.68,1,29,7,4,0,1,0,0,0,2,2,広島東洋カープ,carp,交流戦,2023-06-02
中﨑 翔太,,3.60,1,16,4,0,0,0,1,0,0,0,0,広島東洋カープ,carp,交流戦,2023-06-02
和田 毅,,2.64,1.0,15,4,1,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
板東 湧梧,勝,2.35,3,52,12,2,0,1,2,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
田浦 文丸,H,0.56,1,11,5,1,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
甲斐野 央,H,1.50,1,19,5,2,1,2,0,0,0,1,1,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
津森 宥紀,H,3.43,1,20,5,2,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
松本 裕樹,,3.94,1,16,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
モイネロ,,1.06,1,10,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-02
