player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
金久保 優斗,,0.00,4,63,16,0,0,2,3,2,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-20
大西 広樹,,3.72,1,14,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-20
山本 大貴,勝,3.95,2,26,7,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-20
清水 昇,,2.33,1,18,4,0,0,2,0,1,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-20
田口 麗斗,,1.52,1,22,5,1,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-20
藤平 尚真,敗,5.03,2,68,14,4,2,3,4,0,0,6,5,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-06-20
西口 直人,,4.56,0.0,10,3,3,0,0,0,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-06-20
津留﨑 大成,,3.00,2,28,7,2,0,2,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-06-20
伊藤 茉央,,3.31,3,52,13,3,0,3,1,0,0,4,1,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-06-20
内 星龍,,3.33,1,14,4,1,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,交流戦,2023-06-20
