player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
村上 頌樹,勝,1.58,7,100,26,5,0,6,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-29
馬場 皐輔,,0.00,1,16,5,1,0,1,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-29
石井 大智,,0.93,1,12,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-29
松葉 貴大,敗,2.95,5,90,24,9,1,2,0,1,0,5,3,中日ドラゴンズ,dragons,リーグ戦,2023-06-29
上田 洸太朗,,3.68,2,44,10,4,0,1,0,0,0,3,3,中日ドラゴンズ,dragons,リーグ戦,2023-06-29
岡野 祐一郎,,0.00,1,21,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-06-29
野村 祐輔,,0.00,6,74,21,3,0,2,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-06-29
ターリー,勝,1.59,1,22,6,2,0,1,1,0,0,2,1,広島東洋カープ,carp,リーグ戦,2023-06-29
島内 颯太郎,H,2.13,1,9,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-06-29
矢崎 拓也,S,2.31,1,19,4,1,1,2,0,0,0,1,1,広島東洋カープ,carp,リーグ戦,2023-06-29
ガゼルマン,,3.77,5,96,25,6,0,4,3,1,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-29
入江 大生,,2.14,1,12,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-29
エスコバー,敗,11.32,0.1,15,4,2,0,0,1,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-29
森原 康平,,3.21,0.2,6,2,1,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-29
三嶋 一輝,,3.98,1,18,6,3,0,0,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-29
大関 友久,,2.33,4.2,92,20,4,0,3,1,1,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-06-29
武田 翔太,,4.76,1.1,29,6,1,0,1,1,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-06-29
田浦 文丸,,0.87,1,20,4,1,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-06-29
大津 亮介,勝,2.55,1,10,4,1,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-06-29
オスナ,S,0.38,1,13,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-06-29
岸 孝之,,3.82,7,102,27,4,0,4,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-06-29
渡辺 翔太,,2.70,0.0,10,2,1,0,0,1,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-06-29
内 星龍,敗,3.18,1,18,5,1,1,1,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-06-29
