player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
西 勇輝,勝,4.26,5,76,25,7,1,2,1,2,0,3,3,阪神タイガース,tigers,リーグ戦,2023-06-27
島本 浩也,,0.00,1,11,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-27
石井 大智,,0.98,1,12,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-27
加治屋 蓮,,1.25,1,10,3,0,0,1,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-27
K.ケラー,,2.55,1,8,3,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-06-27
柳 裕也,敗,2.97,2.2,57,15,6,1,1,1,0,0,5,5,中日ドラゴンズ,dragons,リーグ戦,2023-06-27
上田 洸太朗,,0.00,0.1,8,1,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-06-27
藤嶋 健人,,2.75,2,44,12,3,0,0,2,0,0,3,2,中日ドラゴンズ,dragons,リーグ戦,2023-06-27
福 敬登,,3.75,0.0,11,2,1,0,0,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-06-27
祖父江 大輔,,2.70,1,11,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-06-27
松山 晋也,,3.38,2,42,11,1,0,0,3,2,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-06-27
床田 寛樹,,1.77,7,103,32,9,0,1,2,0,0,2,2,広島東洋カープ,carp,リーグ戦,2023-06-27
ターリー,勝,1.32,1,13,3,0,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-06-27
矢崎 拓也,S,2.01,1,18,5,1,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-06-27
大貫 晋一,,3.03,5.2,99,23,5,0,4,1,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-27
森原 康平,H,3.38,0.1,4,1,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-27
上茶谷 大河,敗,1.17,1.1,15,5,1,0,1,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-27
エスコバー,,9.90,0.2,11,3,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-06-27
宮城 大弥,,2.23,8,114,28,3,0,8,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-06-27
平野 佳寿,勝,1.65,1,17,6,2,0,1,1,0,0,1,1,オリックス・バファローズ,orix,リーグ戦,2023-06-27
佐々木 朗希,,1.69,7,107,27,5,0,10,1,0,0,1,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-06-27
横山 陸人,,3.27,1,10,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-06-27
益田 直也,敗,2.60,0.0,3,1,1,1,0,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-06-27
平良 海馬,敗,2.15,7,111,29,5,1,11,2,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-06-27
平井 克典,,1.82,1,14,3,0,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-06-27
ティノコ,,3.16,1,19,6,0,0,1,2,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-06-27
伊藤 大海,勝,3.36,7,98,27,6,0,9,1,1,0,1,1,北海道日本ハムファイターズ,fighters,リーグ戦,2023-06-27
池田 隆英,H,2.63,1,26,5,1,0,2,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-06-27
田中 正義,S,2.33,1,12,4,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-06-27
