player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
藤井 皓哉,勝,3.32,5,70,16,3,0,7,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-25
古川 侑利,,4.50,1,18,5,2,0,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-25
大津 亮介,,0.00,1,14,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-25
嘉弥真 新也,,3.38,1,17,5,2,0,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-25
又吉 克樹,,3.18,1,4,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-25
床田 寛樹,敗,8.10,3,52,17,8,1,0,0,0,0,5,5,広島東洋カープ,carp,オープン戦,2023-03-25
黒原 拓未,,0.00,1,24,5,0,0,2,2,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-03-25
森浦 大輔,,10.29,1,14,4,1,0,1,0,0,0,1,1,広島東洋カープ,carp,オープン戦,2023-03-25
戸根 千明,,0.00,1,20,4,0,0,1,1,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-03-25
松本 竜也,,2.08,1,11,3,0,0,2,0,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-03-25
島内 颯太郎,,5.40,1,8,5,2,0,0,0,0,0,2,2,広島東洋カープ,carp,オープン戦,2023-03-25
上沢 直之,敗,4.91,6,94,23,7,2,5,0,0,0,2,2,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-25
北山 亘基,,0.00,1,17,4,1,0,0,1,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-25
ロドリゲス,,1.50,1,12,3,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-25
メネズ,,0.00,1,16,5,2,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-25
ピーターズ,勝,0.75,5,79,19,4,0,4,0,1,0,1,1,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-25
大西 広樹,,0.00,1,12,3,2,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-25
成田 翔,,3.86,0.2,10,3,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-25
木澤 尚文,,3.38,0.1,1,1,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-25
星 知弥,,0.00,1,13,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-25
田口 麗斗,S,0.00,1,14,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-25
