player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
小川 泰弘,敗,7.00,4,69,19,6,1,1,1,0,0,5,5,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-17
今野 龍太,,0.00,1,16,4,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-17
星 知弥,,0.00,1,15,3,0,0,3,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-17
久保 拓眞,,4.50,1,26,6,1,0,0,2,0,0,1,1,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-17
エスピナル,,15.26,1,33,7,2,0,1,1,1,0,2,2,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-17
木澤 尚文,,4.50,1,14,5,2,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-17
青柳 晃洋,勝,1.50,5,108,23,5,0,3,3,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-17
加治屋 蓮,,0.00,1,16,4,0,0,0,1,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-17
島本 浩也,,0.00,1,7,3,0,0,1,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-17
石井 大智,,0.00,1,7,4,1,0,0,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-17
富田 蓮,,1.42,1,14,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-17
小島 和哉,,1.00,5,90,22,5,1,3,1,1,0,2,1,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-17
ペルドモ,,0.00,2,34,8,0,0,2,1,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-17
西村 天裕,,3.00,1,19,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-17
横山 陸人,敗,4.50,1,31,6,2,0,1,1,0,0,2,2,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-17
髙橋 光成,,2.00,5,90,21,4,0,7,2,0,0,2,2,埼玉西武ライオンズ,lions,オープン戦,2023-03-17
ティノコ,,0.00,1,13,3,0,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-17
青山 美夏人,,0.00,1,29,5,0,0,1,2,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-17
ボー・タカハシ,勝,0.00,1,13,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-17
佐藤 隼輔,S,3.00,1,28,6,2,0,1,1,0,0,1,1,埼玉西武ライオンズ,lions,オープン戦,2023-03-17
山下 舜平大,,1.93,4.2,82,19,4,1,10,1,0,0,2,2,オリックス・バファローズ,orix,オープン戦,2023-03-17
本田 仁海,,3.86,0.1,17,5,2,0,0,2,0,0,1,1,オリックス・バファローズ,orix,オープン戦,2023-03-17
コットン,,1.80,2,23,8,1,1,1,1,0,0,1,1,オリックス・バファローズ,orix,オープン戦,2023-03-17
比嘉 幹貴,,6.00,1,6,3,0,0,1,0,0,0,0,0,オリックス・バファローズ,orix,オープン戦,2023-03-17
平野 佳寿,,0.00,1,25,5,0,0,2,2,0,0,0,0,オリックス・バファローズ,orix,オープン戦,2023-03-17
