player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
岸 孝之,,2.25,4,59,14,3,0,0,0,1,0,1,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-08
内 星龍,,54.00,0.1,10,3,1,0,0,1,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-08
林 優樹,勝,5.40,0.2,18,5,2,0,0,1,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-08
早川 隆久,,10.38,3,37,9,0,0,3,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-08
鈴木 翔天,S,0.00,1,20,4,1,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-08
上茶谷 大河,,5.14,4,77,18,3,1,3,3,0,0,4,4,横浜DeNAベイスターズ,dena,オープン戦,2023-03-08
宮國 椋丞,敗,9.00,1,14,5,2,1,1,0,0,0,1,1,横浜DeNAベイスターズ,dena,オープン戦,2023-03-08
エスコバー,,0.00,1,21,5,0,0,0,2,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-08
山﨑 康晃,,0.00,1,8,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-08
伊勢 大夢,,0.00,1,11,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-08
メルセデス,敗,9.00,3,71,15,5,1,4,0,0,0,3,3,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
ペルドモ,,0.00,1,18,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
澤村 拓一,,27.00,1,22,7,3,1,0,1,0,0,4,3,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
益田 直也,,0.00,1,15,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
鈴木 昭汰,,0.00,1,17,4,1,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
小野 郁,,0.00,1,18,4,2,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
廣畑 敦也,,0.00,1,14,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-08
加藤 貴之,勝,0.00,4,61,16,3,0,1,0,0,0,1,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-08
ロドリゲス,,4.50,1,20,6,1,0,1,2,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-08
メネズ,,0.00,1,23,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-08
矢澤 宏太,,0.00,1,17,4,0,0,0,1,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-08
北山 亘基,,0.00,1,19,5,1,0,1,1,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-08
石川 直也,,3.00,1,9,3,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-08
今井 達也,,2.25,4,58,15,2,0,4,1,0,0,1,1,埼玉西武ライオンズ,lions,オープン戦,2023-03-08
本田 圭佑,,0.00,1,13,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-08
隅田 知一郎,,0.00,4,56,15,1,0,2,1,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-08
涌井 秀章,,0.00,3,37,9,0,0,3,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-08
福島 章太,,0.00,0.0,6,1,0,0,0,0,1,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-08
田島 慎二,,0.00,2,18,5,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-08
砂田 毅樹,,0.00,1,22,5,2,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-08
谷元 圭介,,9.00,1,12,5,2,0,1,0,0,0,1,1,中日ドラゴンズ,dragons,オープン戦,2023-03-08
森 博人,,0.00,1,19,4,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-08
清水 達也,,0.00,1,16,4,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-08
板東 湧梧,,21.60,1.2,31,9,4,1,1,0,0,0,4,4,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
笠谷 俊介,,3.86,1.1,30,7,2,0,2,2,0,0,1,1,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
和田 毅,,0.00,2,23,7,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
オスナ,,0.00,1,17,3,0,0,3,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
古川 侑利,,0.00,1,18,4,1,0,3,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
又吉 克樹,,4.50,1,12,4,1,0,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
甲斐野 央,,9.00,1,26,7,4,0,0,1,0,0,2,2,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-08
石川 雅規,,9.00,3,31,12,4,1,2,0,0,0,2,2,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
ケラ,,9.00,1,25,7,2,0,1,2,0,0,2,2,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
石山 泰稚,,6.00,1,17,6,3,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
清水 昇,,6.00,1,24,5,1,1,0,1,0,0,2,2,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
田口 麗斗,,0.00,1,14,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
木澤 尚文,,4.50,1,26,6,3,0,0,0,0,0,1,1,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
成田 翔,,27.00,0.1,12,3,1,0,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
柴田 大地,,0.00,0.2,11,4,0,0,1,0,2,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-08
