player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
辛島 航,,9.00,5,76,22,7,1,4,0,1,0,4,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-11
渡辺 翔太,,4.50,1,22,6,3,0,0,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-11
伊藤 茉央,,9.00,1,8,3,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-11
鈴木 翔天,,0.00,1,15,3,0,0,0,1,0,1,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-11
宮森 智志,勝,0.00,1,21,4,1,0,1,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-11
本前 郁也,,12.00,3,59,16,4,1,1,2,0,0,5,4,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
西村 天裕,,0.00,1,12,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
坂本 光士郎,,0.00,1,7,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
小沼 健太,,6.00,1,9,3,0,0,1,1,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
鈴木 昭汰,,0.00,1,10,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
横山 陸人,,0.00,1,25,5,0,0,0,2,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
廣畑 敦也,敗,2.08,0.1,15,3,2,0,0,0,0,0,1,1,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-11
小園 健太,敗,4.50,3,62,17,5,0,1,3,0,0,3,3,横浜DeNAベイスターズ,dena,オープン戦,2023-03-11
宮城 滝太,,0.00,1,8,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-11
吉野 光樹,,18.00,2,51,12,6,0,2,1,0,0,4,4,横浜DeNAベイスターズ,dena,オープン戦,2023-03-11
