player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
早川 隆久,勝,4.82,5,61,18,3,0,2,0,0,0,1,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-15
西口 直人,,4.50,1,17,5,1,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-15
酒居 知史,,3.00,1,14,3,0,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-15
安樂 智大,,9.00,1,9,3,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-15
鈴木 翔天,S,0.00,1,21,5,0,0,1,1,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-15
小野 泰己,,2.25,4,69,19,3,0,2,4,0,0,1,1,オリックス・バファローズ,orix,オープン戦,2023-03-15
入山 海斗,敗,27.00,0.2,28,5,2,0,0,1,0,0,2,2,オリックス・バファローズ,orix,オープン戦,2023-03-15
吉田 凌,,0.00,0.1,13,2,0,0,0,1,0,0,0,0,オリックス・バファローズ,orix,オープン戦,2023-03-15
村西 良太,,3.86,2,36,9,2,0,0,1,0,0,0,0,オリックス・バファローズ,orix,オープン戦,2023-03-15
西濱 勇星,,0.00,1,13,3,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,オープン戦,2023-03-15
小澤 怜史,敗,3.86,4,79,19,3,1,6,3,0,1,3,3,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-15
長谷川 宙輝,,0.00,1,19,5,1,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-15
石山 泰稚,,3.60,1,8,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-15
田口 麗斗,,0.00,1,12,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-15
清水 昇,,6.75,1,20,5,2,0,0,0,0,0,1,1,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-15
ケラ,,7.20,1,14,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-15
メルセデス,勝,6.43,4,53,14,3,0,2,1,0,0,2,2,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-15
カスティーヨ,,2.25,1,10,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-15
益田 直也,,0.00,1,15,5,0,0,0,1,1,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-15
国吉 佑樹,,0.00,1,14,4,0,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-15
坂本 光士郎,,0.00,1,19,4,0,0,2,1,0,0,1,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-15
小沼 健太,S,4.50,1,9,4,1,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-15
平良 拳太郎,,0.00,5,113,24,5,0,4,4,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-15
中川 虎大,敗,6.00,2,38,11,5,0,2,1,0,0,2,2,横浜DeNAベイスターズ,dena,オープン戦,2023-03-15
三浦 銀二,,0.00,1,11,4,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-15
入江 大生,,2.45,1,14,3,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-15
大竹 耕太郎,,3.60,4,54,13,1,0,2,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-15
西 純矢,勝,0.00,4,69,13,1,0,5,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-15
K.ケラー,S,3.60,1,10,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,オープン戦,2023-03-15
涌井 秀章,,2.25,5,65,18,3,1,3,0,0,0,2,2,中日ドラゴンズ,dragons,オープン戦,2023-03-15
森 博人,,0.00,1,17,4,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-15
砂田 毅樹,,6.75,1,26,7,4,0,0,0,0,0,3,3,中日ドラゴンズ,dragons,オープン戦,2023-03-15
谷元 圭介,勝,15.00,1,44,8,3,0,1,1,1,0,2,2,中日ドラゴンズ,dragons,オープン戦,2023-03-15
田島 慎二,S,0.00,1,12,4,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,オープン戦,2023-03-15
大瀬良 大地,,3.48,5.1,96,24,6,0,4,1,1,0,4,4,広島東洋カープ,carp,オープン戦,2023-03-15
戸根 千明,,0.00,0.2,17,3,0,0,2,0,1,0,0,0,広島東洋カープ,carp,オープン戦,2023-03-15
河野 佳,,0.00,1,14,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,オープン戦,2023-03-15
森浦 大輔,敗,13.50,1,28,7,3,1,2,1,0,0,4,3,広島東洋カープ,carp,オープン戦,2023-03-15
加藤 貴之,,0.00,5,48,15,1,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-15
宮西 尚生,,0.00,1,15,3,0,0,0,1,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-15
玉井 大翔,,4.50,1,23,6,3,0,0,1,0,0,1,1,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-15
メネズ,,0.00,1,12,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-15
石川 直也,勝,1.80,1,15,3,0,0,2,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-15
今井 達也,,1.00,5,70,17,1,0,2,0,1,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-15
平井 克典,,6.00,1,9,3,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-15
青山 美夏人,,0.00,1,10,4,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-15
森脇 亮介,,0.00,1,25,5,1,0,1,1,0,0,1,0,埼玉西武ライオンズ,lions,オープン戦,2023-03-15
宮川 哲,敗,3.86,0.1,17,5,2,0,0,1,1,0,1,1,埼玉西武ライオンズ,lions,オープン戦,2023-03-15
和田 毅,,1.50,4,62,14,2,1,7,0,0,0,1,1,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-15
板東 湧梧,,7.71,3,32,11,3,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-15
古川 侑利,敗,3.00,1,13,4,1,1,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-15
オスナ,,0.00,1,6,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-15
メンデス,,3.00,4,72,18,3,1,4,2,1,0,1,1,読売ジャイアンツ,giants,オープン戦,2023-03-15
直江 大輔,勝,0.00,3,39,10,2,0,1,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-03-15
高梨 雄平,,0.00,1,13,3,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-03-15
堀岡 隼人,,27.00,0.1,5,2,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-03-15
大江 竜聖,S,0.00,0.2,10,2,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,オープン戦,2023-03-15
