player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
則本 昂大,,0.00,4,39,12,1,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-07
弓削 隼人,敗,9.00,1,20,6,2,0,2,0,0,0,1,1,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-07
瀧中 瞭太,,3.68,4,58,14,1,0,0,0,1,0,0,0,東北楽天ゴールデンイーグルス,rakuten,オープン戦,2023-03-07
笠原 祥太郎,勝,0.00,5,78,19,4,0,2,1,1,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-07
橋本 達弥,,0.00,1,14,4,0,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-07
石川 達也,,0.00,1.2,31,8,2,0,2,1,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-07
森原 康平,,0.00,0.1,4,1,0,0,1,0,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-07
入江 大生,S,0.00,1,19,5,1,0,1,1,0,0,0,0,横浜DeNAベイスターズ,dena,オープン戦,2023-03-07
森 遼大朗,勝,0.00,4,58,14,0,0,3,2,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-07
坂本 光士郎,,0.00,1,14,3,0,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-07
小沼 健太,,9.00,2,22,9,3,1,0,0,0,0,2,2,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-07
国吉 佑樹,,0.00,1,10,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-07
横山 陸人,S,0.00,1,10,3,0,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,オープン戦,2023-03-07
ポンセ,敗,9.00,2,33,9,3,0,1,0,0,0,2,2,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-07
河野 竜生,,0.00,1,15,3,0,0,1,1,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-07
根本 悠楓,,6.75,4,78,21,6,0,2,1,1,0,2,2,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-07
長谷川 威展,,0.00,1,13,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,オープン戦,2023-03-07
石川 柊太,勝,0.00,3,41,10,1,0,4,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-07
高橋 礼,,0.00,3,36,11,2,0,1,1,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-07
椎野 新,,0.00,1,15,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-07
大津 亮介,,0.00,1,16,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-07
松本 裕樹,,0.00,1,18,4,1,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,オープン戦,2023-03-07
サイスニード,,0.00,2,43,7,1,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-07
金久保 優斗,敗,9.00,4,76,18,3,2,2,2,1,0,6,6,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-07
大西 広樹,,0.00,1,14,3,0,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-07
長谷川 宙輝,,0.00,1,10,4,0,0,0,0,1,0,0,0,東京ヤクルトスワローズ,swallows,オープン戦,2023-03-07
