player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
宮城 大弥,勝,0.00,6,76,22,4,0,4,0,0,0,0,0,オリックス・バファローズ,orix,CS,2023-10-21
阿部 翔太,H,0.00,1,13,4,1,0,1,0,0,0,0,0,オリックス・バファローズ,orix,CS,2023-10-21
山﨑 颯一郎,H,4.50,1,21,4,1,1,1,0,0,0,1,1,オリックス・バファローズ,orix,CS,2023-10-21
平野 佳寿,S,3.00,1,14,4,1,1,0,0,0,0,1,1,オリックス・バファローズ,orix,CS,2023-10-21
種市 篤暉,敗,6.00,3,54,12,2,1,4,1,0,0,2,2,千葉ロッテマリーンズ,lotte,CS,2023-10-21
東妻 勇輔,,3.86,1,12,5,2,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-21
森 遼大朗,,4.50,2,22,8,2,0,1,0,0,0,1,1,千葉ロッテマリーンズ,lotte,CS,2023-10-21
東條 大樹,,0.00,0.2,14,4,2,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-21
坂本 光士郎,,0.00,0.1,6,2,0,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-21
澤田 圭佑,,9.00,1,13,4,1,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-21
