player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
小島 和哉,,0.00,6.1,96,25,4,0,5,2,1,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-16
西村 天裕,H,0.00,0.2,11,2,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-16
澤田 圭佑,H,0.00,1,13,3,0,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-16
益田 直也,H,0.00,1,11,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-16
澤村 拓一,,10.13,0.2,16,5,3,0,2,0,0,0,3,3,千葉ロッテマリーンズ,lotte,CS,2023-10-16
坂本 光士郎,勝,13.50,0.1,4,2,1,0,0,0,0,0,0,0,千葉ロッテマリーンズ,lotte,CS,2023-10-16
和田 毅,,0.00,5,63,19,2,0,3,2,0,0,0,0,福岡ソフトバンクホークス,hawks,CS,2023-10-16
又吉 克樹,H,0.00,0.2,6,2,0,0,0,1,0,0,0,0,福岡ソフトバンクホークス,hawks,CS,2023-10-16
ヘルナンデス,H,0.00,0.1,4,1,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,CS,2023-10-16
藤井 皓哉,H,0.00,1,24,5,0,0,1,2,0,0,0,0,福岡ソフトバンクホークス,hawks,CS,2023-10-16
松本 裕樹,H,0.00,1,17,4,0,0,2,1,0,0,0,0,福岡ソフトバンクホークス,hawks,CS,2023-10-16
オスナ,H,0.00,1,15,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,CS,2023-10-16
津森 宥紀,,27.00,0.0,15,3,3,1,0,0,0,0,3,3,福岡ソフトバンクホークス,hawks,CS,2023-10-16
大津 亮介,敗,4.50,0.2,12,4,2,0,0,0,0,0,1,1,福岡ソフトバンクホークス,hawks,CS,2023-10-16
