player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
東 克樹,,2.27,7,104,29,8,0,5,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-04
伊勢 大夢,敗,3.35,0.2,23,6,4,0,2,0,0,0,4,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-04
入江 大生,,2.28,0.1,5,2,1,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-04
上茶谷 大河,,1.77,1,16,6,1,0,0,1,1,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-04
村上 頌樹,,2.07,6,98,23,6,1,3,1,0,0,2,2,阪神タイガース,tigers,リーグ戦,2023-08-04
浜地 真澄,勝,5.92,1,13,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-04
加治屋 蓮,,2.48,0.2,20,5,1,0,1,2,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-04
島本 浩也,H,2.08,0.1,4,1,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-04
岩崎 優,S,0.97,1,15,4,1,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-04
松葉 貴大,勝,2.81,5,92,21,5,0,2,1,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-08-04
松山 晋也,,2.03,1,21,4,1,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-04
齋藤 綱記,,0.00,1,21,4,0,0,1,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-04
清水 達也,,2.27,1,9,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-04
田島 慎二,,4.81,1,6,3,0,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-04
サイスニード,敗,3.99,3,84,18,6,1,5,3,0,0,6,6,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-04
星 知弥,,5.01,2,41,9,2,0,2,2,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-04
山本 大貴,,2.78,1,11,3,0,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-04
今野 龍太,,3.24,1,23,7,3,1,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-04
石山 泰稚,,5.60,1,21,6,2,1,1,0,1,0,3,3,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-04
野村 祐輔,,0.35,5,99,27,8,0,1,3,0,0,3,0,広島東洋カープ,carp,リーグ戦,2023-08-04
中﨑 翔太,,2.08,1,11,3,0,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-04
ターリー,,1.98,1,10,3,1,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-04
大道 温貴,勝,3.38,2,36,8,1,0,2,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-04
横川 凱,,3.34,4,60,15,3,1,4,1,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-08-04
船迫 大雅,H,4.82,1,8,3,0,0,0,0,1,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-04
今村 信貴,H,9.72,1,8,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-04
鈴木 康平,H,4.50,1,7,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-04
高梨 雄平,H,3.06,1,7,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-04
中川 皓太,敗,2.10,0.1,19,6,4,0,0,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-08-04
上沢 直之,,2.66,7,113,30,6,1,3,3,0,0,4,2,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-04
河野 竜生,H,1.88,1,10,3,0,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-04
田中 正義,H,2.38,1,9,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-04
池田 隆英,H,3.22,1,10,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-04
福田 俊,勝,0.00,1,16,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-04
