player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
濵口 遥大,勝,5.63,9,111,34,7,0,5,1,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-10
仲地 礼亜,敗,6.35,6,103,28,8,0,5,2,0,0,5,5,中日ドラゴンズ,dragons,リーグ戦,2023-08-10
藤嶋 健人,,1.62,1,10,3,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-10
福島 章太,,0.00,1,16,4,0,0,0,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-10
戸郷 翔征,敗,2.44,6.2,129,28,6,1,7,2,0,0,3,2,読売ジャイアンツ,giants,リーグ戦,2023-08-10
船迫 大雅,,3.75,0.1,4,1,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-10
ロペス,,4.76,1,13,4,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-10
鈴木 康平,,4.95,0.1,10,2,0,0,1,1,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-10
高梨 雄平,,3.75,0.0,1,1,1,1,0,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-10
堀岡 隼人,,9.00,0.2,5,2,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-10
才木 浩人,勝,2.23,7.1,117,32,8,1,7,2,0,0,2,2,阪神タイガース,tigers,リーグ戦,2023-08-10
加治屋 蓮,H,2.30,0.1,6,1,0,0,1,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-10
島本 浩也,H,1.86,0.1,4,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-10
ケラー,S,1.71,1,15,4,1,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-10
ピーターズ,勝,2.28,7,107,29,7,0,2,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-10
阪口 皓亮,,0.00,1,21,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-10
今野 龍太,,4.33,1,21,6,2,1,0,1,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-10
床田 寛樹,敗,2.05,3,83,21,11,1,2,0,0,0,7,5,広島東洋カープ,carp,リーグ戦,2023-08-10
益田 武尚,,0.00,2,28,6,0,0,4,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-10
中﨑 翔太,,3.15,1,24,7,3,0,2,0,1,0,2,2,広島東洋カープ,carp,リーグ戦,2023-08-10
戸根 千明,,4.64,1,38,8,3,1,0,2,0,0,4,4,広島東洋カープ,carp,リーグ戦,2023-08-10
大道 温貴,,3.45,1,17,4,1,0,1,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-10
根本 悠楓,勝,5.40,5,72,20,2,1,3,3,0,0,3,3,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-10
ロドリゲス,H,2.92,1,21,4,0,0,3,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-10
河野 竜生,H,1.82,1,18,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-10
池田 隆英,H,3.13,1,10,3,0,0,1,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-10
田中 正義,S,2.83,1,11,5,2,0,0,0,0,0,2,2,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-10
與座 海人,敗,3.18,4.2,65,23,8,0,4,1,0,0,6,3,埼玉西武ライオンズ,lions,リーグ戦,2023-08-10
水上 由伸,,1.69,0.1,12,3,0,0,0,2,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-08-10
田村 伊知郎,,2.57,1,13,3,0,0,1,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-08-10
ティノコ,,3.09,1,16,6,0,0,0,2,1,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-08-10
青山 美夏人,,3.77,1,11,3,1,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-08-10
種市 篤暉,勝,2.91,7,95,27,4,0,7,2,1,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-10
ペルドモ,H,2.29,1,14,4,1,0,2,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-10
益田 直也,S,3.54,1,16,5,2,0,1,0,0,0,1,1,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-10
ワゲスパック,敗,5.58,4.1,80,20,6,1,5,1,0,0,3,3,オリックス・バファローズ,orix,リーグ戦,2023-08-10
宇田川 優希,,2.77,0.2,6,3,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-10
吉田 凌,,2.61,1,10,3,0,0,0,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-10
小野 泰己,,6.00,1,15,5,1,0,0,0,1,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-10
比嘉 幹貴,,1.72,1,11,4,0,0,0,1,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-10
和田 毅,勝,3.38,5.2,92,21,3,0,4,0,1,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-10
津森 宥紀,H,2.87,0.1,5,1,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-10
藤井 皓哉,,2.77,1,29,6,2,1,2,1,0,0,3,3,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-10
田浦 文丸,,1.27,1,16,3,0,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-10
又吉 克樹,,2.70,1,13,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-10
田中 将大,敗,4.89,5.1,84,26,7,2,2,2,1,0,6,6,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-10
内 星龍,,2.61,0.2,13,2,0,0,2,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-10
弓削 隼人,,5.59,0.1,17,4,2,0,0,1,0,0,2,2,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-10
伊藤 茉央,,3.48,0.2,6,2,0,0,0,0,0,0,0,0,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-10
高田 孝一,,2.00,1,31,8,5,0,2,0,0,0,3,1,東北楽天ゴールデンイーグルス,rakuten,リーグ戦,2023-08-10
