player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
赤星 優志,勝,4.95,7,116,26,3,0,8,2,1,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-24
船迫 大雅,,3.78,0.2,21,5,2,0,1,0,1,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-24
鈴木 康平,H,3.96,0.1,4,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-24
菊地 大稀,,3.93,0.2,11,4,2,1,0,0,0,0,2,2,読売ジャイアンツ,giants,リーグ戦,2023-08-24
中川 皓太,S,2.30,0.1,10,2,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-24
ロドリゲス,敗,3.38,5.0,94,22,3,1,1,4,0,0,4,4,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-24
大西 広樹,,4.13,2,28,7,2,1,1,0,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-24
阪口 皓亮,,6.00,1,17,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-24
東 克樹,勝,2.09,7,97,25,5,0,3,0,0,0,1,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-24
ウェンデルケン,H,1.31,1,9,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-24
森原 康平,S,2.35,1,9,3,0,0,0,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-24
床田 寛樹,敗,2.03,5,79,23,7,1,4,1,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-08-24
益田 武尚,,0.00,1,19,6,1,0,0,2,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-24
アンダーソン,,2.51,1,17,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-24
森浦 大輔,,4.22,1,21,4,0,0,3,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-24
隅田 知一郎,敗,3.47,6,105,26,7,1,4,2,0,0,4,4,埼玉西武ライオンズ,lions,リーグ戦,2023-08-24
本田 圭佑,,1.24,1,14,6,3,0,0,0,0,0,1,0,埼玉西武ライオンズ,lions,リーグ戦,2023-08-24
ボー・タカハシ,,2.61,2,30,9,0,0,1,3,0,0,0,0,埼玉西武ライオンズ,lions,リーグ戦,2023-08-24
宮城 大弥,勝,2.49,9,117,31,4,0,12,0,0,0,0,0,オリックス・バファローズ,orix,リーグ戦,2023-08-24
美馬 学,,5.40,6,101,27,6,2,7,2,0,0,4,4,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-24
坂本 光士郎,勝,3.72,1,14,5,1,0,0,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-24
横山 陸人,H,3.58,1,19,4,0,0,2,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-24
益田 直也,S,3.35,1,11,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-24
和田 毅,,3.36,5,75,22,5,0,4,1,1,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-24
武田 翔太,,4.62,1,19,6,4,0,1,0,0,0,2,2,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-24
又吉 克樹,敗,2.45,1,21,5,2,0,1,0,0,0,1,1,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-24
甲斐野 央,,2.59,1,8,3,0,0,0,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-24
