player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
山﨑 伊織,勝,2.97,7.2,111,27,3,1,7,0,0,0,1,1,読売ジャイアンツ,giants,リーグ戦,2023-08-12
高梨 雄平,H,3.72,0.1,1,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-12
船迫 大雅,,3.46,1,7,3,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-12
平良 拳太郎,敗,4.76,5,70,20,4,0,3,1,0,0,3,3,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-12
上茶谷 大河,,1.65,1,19,4,0,0,1,0,1,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-12
エスコバー,,6.30,1,12,3,0,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-12
石川 達也,,2.19,1,22,5,2,1,1,0,0,0,2,2,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-12
髙橋 宏斗,勝,2.51,7,105,25,2,0,5,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-12
清水 達也,,2.61,0.1,12,3,1,1,0,1,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-08-12
齋藤 綱記,H,0.00,0.2,12,3,0,0,0,0,1,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-12
マルティネス,S,0.00,1,13,3,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-12
森下 暢仁,敗,2.00,7,117,31,6,0,4,5,0,0,3,3,広島東洋カープ,carp,リーグ戦,2023-08-12
ターリー,,1.83,1,13,3,0,0,1,1,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-12
青柳 晃洋,,4.61,5,94,23,5,0,3,2,1,0,3,3,阪神タイガース,tigers,リーグ戦,2023-08-12
桐敷 拓馬,,1.99,2,35,7,1,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-12
岩貞 祐太,H,2.38,1,13,3,0,0,2,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-12
加治屋 蓮,H,2.23,1,20,4,0,0,2,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-12
岩崎 優,H,0.86,1,25,6,1,0,2,2,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-12
及川 雅貴,H,2.77,1.2,30,6,0,0,2,1,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-12
馬場 皐輔,勝,0.66,0.1,4,1,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-12
サイスニード,,3.97,5,104,21,4,0,4,2,0,0,2,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
大西 広樹,,3.98,0.1,10,4,1,0,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
山本 大貴,H,2.45,1.1,15,4,0,0,1,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
木澤 尚文,H,3.20,0.1,10,2,0,0,0,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
清水 昇,H,2.68,1,12,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
阪口 皓亮,H,0.00,2,40,8,1,0,2,1,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
石山 泰稚,H,5.64,1,19,4,1,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
田口 麗斗,敗,1.64,0.1,18,4,2,0,0,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-12
メルセデス,,2.95,6,88,21,3,0,3,1,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-12
東條 大樹,,6.00,1,25,6,2,1,2,1,0,0,2,2,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-12
横山 陸人,,3.51,1,11,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-12
澤田 圭佑,勝,0.00,1,13,3,0,0,1,0,0,0,0,0,千葉ロッテマリーンズ,lotte,リーグ戦,2023-08-12
松本 航,,4.08,8,115,32,5,0,6,2,1,0,1,1,埼玉西武ライオンズ,lions,リーグ戦,2023-08-12
増田 達至,敗,4.21,0.2,20,5,3,0,0,0,0,0,2,2,埼玉西武ライオンズ,lions,リーグ戦,2023-08-12
高橋 礼,敗,11.32,5,81,26,10,3,0,0,0,0,6,6,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-12
武田 翔太,,4.64,3,30,9,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-12
椎野 新,,5.40,1,32,8,4,0,0,1,0,0,3,3,福岡ソフトバンクホークス,hawks,リーグ戦,2023-08-12
伊藤 大海,勝,3.69,7,108,26,6,0,6,0,1,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-12
玉井 大翔,,3.25,1,9,4,1,0,0,0,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-12
石川 直也,,5.59,1,17,4,0,0,1,1,0,0,0,0,北海道日本ハムファイターズ,fighters,リーグ戦,2023-08-12
