player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
髙橋 宏斗,勝,2.69,6.0,93,24,5,0,9,2,0,0,2,2,中日ドラゴンズ,dragons,リーグ戦,2023-08-05
齋藤 綱記,H,0.00,0.1,4,1,0,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-05
勝野 昌慶,H,1.73,0.2,12,2,0,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-05
清水 達也,H,2.21,1,19,4,0,0,2,1,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-05
マルティネス,S,0.00,1,16,4,1,0,2,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-05
小川 泰弘,敗,3.91,6,100,26,6,0,6,1,0,0,4,2,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-05
山本 大貴,,2.66,1,9,3,0,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-05
大西 広樹,,3.86,1,14,4,1,0,2,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-05
大貫 晋一,敗,4.22,3,67,21,8,1,3,4,0,0,5,5,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-05
上茶谷 大河,,1.69,2,38,9,2,0,3,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-05
石川 達也,,1.61,1,15,4,1,0,2,0,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-05
エスコバー,,6.87,1.0,33,8,3,0,1,1,1,0,2,1,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-05
入江 大生,,2.12,2,24,7,0,0,1,1,0,0,0,0,横浜DeNAベイスターズ,dena,リーグ戦,2023-08-05
青柳 晃洋,勝,4.55,6,98,27,8,1,4,3,0,0,3,1,阪神タイガース,tigers,リーグ戦,2023-08-05
桐敷 拓馬,H,2.41,1,16,3,0,0,0,0,0,0,0,0,阪神タイガース,tigers,リーグ戦,2023-08-05
