player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
赤星 優志,勝,4.35,5,91,19,5,0,4,0,1,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-31
バルドナード,H,0.77,1,17,3,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-31
菊地 大稀,H,3.72,1,21,4,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-31
船迫 大雅,H,3.26,0.2,10,3,1,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-31
高梨 雄平,H,3.92,0.1,2,1,0,0,0,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-31
中川 皓太,S,2.16,1,18,5,2,0,1,0,0,0,0,0,読売ジャイアンツ,giants,リーグ戦,2023-08-31
床田 寛樹,敗,1.93,7,94,30,6,0,4,1,1,0,2,0,広島東洋カープ,carp,リーグ戦,2023-08-31
アンダーソン,,2.55,1,9,4,1,0,0,0,0,0,0,0,広島東洋カープ,carp,リーグ戦,2023-08-31
梅津 晃大,敗,0.00,5,77,20,2,0,3,2,1,0,1,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-31
清水 達也,,3.46,1,9,3,1,0,0,0,0,0,0,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-31
祖父江 大輔,,3.94,1,12,5,2,0,0,0,0,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-08-31
上田 洸太朗,,2.81,1,26,7,1,0,0,1,0,0,3,0,中日ドラゴンズ,dragons,リーグ戦,2023-08-31
福谷 浩司,,4.44,1,20,7,1,0,1,1,1,0,1,1,中日ドラゴンズ,dragons,リーグ戦,2023-08-31
小川 泰弘,勝,3.59,8,107,28,4,1,5,1,0,0,1,1,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-31
石山 泰稚,,4.71,1,6,3,1,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,リーグ戦,2023-08-31
